Time,M_x [gauss],M_y [gauss],M_z [gauss]
19.204127,0.3615,0.027,0.054
19.213895,0.3825,0.03,0.063
19.223662,0.3795,0.0195,0.0345
19.23343,0.384,0.015,-0.0015
19.243198,0.366,-0.006,-0.0135
19.252965,0.345,-0.0075,-0.018
19.262733,0.339,-0.0075,-0.0135
19.2725,0.3225,0.0015,0.0075
19.282268,0.3255,0.018,0.039
19.292035,0.3495,0.0255,0.054
19.301803,0.36,0.042,0.0675
19.311571,0.378,0.036,0.0465
19.321338,0.3915,0.024,0.0315
19.331106,0.3795,0.0135,0.0045
19.340873,0.366,-0.0045,-0.015
19.350641,0.3525,-0.006,-0.021
19.360408,0.342,-0.009,-0.0195
19.370176,0.321,0.003,0.0045
19.379943,0.3315,0.015,0.036
19.389711,0.3375,0.0255,0.045
19.399479,0.3555,0.036,0.0615
19.409246,0.372,0.0315,0.057
19.419014,0.387,0.033,0.036
19.428781,0.3825,0.0165,0.012
19.438549,0.3615,-0.0015,-0.0135
19.448316,0.351,-0.0045,-0.027
19.458084,0.3375,-0.012,-0.021
19.467851,0.33,-0.0075,0.0
19.477619,0.33,0.009,0.03
19.487387,0.348,0.03,0.0435
19.497154,0.3555,0.039,0.063
19.506922,0.3675,0.0465,0.057
19.516689,0.384,0.0255,0.0405
19.526457,0.3795,0.0105,0.0135
19.536224,0.3765,0.009,-0.003
19.545992,0.357,-0.006,-0.021
19.555759,0.3405,-0.009,-0.018
19.565527,0.3375,-0.0075,-0.003
19.575295,0.3375,0.0105,0.0225
19.585062,0.3435,0.027,0.039
19.59483,0.348,0.027,0.057
19.604597,0.378,0.03,0.0585
19.614365,0.378,0.0285,0.045
19.624132,0.3795,0.015,0.009
19.6339,0.3825,0.003,-0.009
19.643667,0.351,-0.003,-0.024
19.653435,0.345,-0.012,-0.0195
19.663203,0.327,-0.009,-0.0015
19.67297,0.3225,0.006,0.0195
19.682738,0.339,0.021,0.0405
19.692505,0.3465,0.039,0.051
19.70227,0.3735,0.033,0.0585
19.712035,0.384,0.036,0.045
19.721799,0.384,0.015,0.024
19.731564,0.375,0.006,-0.0105
19.741329,0.357,-0.009,-0.0195
19.751093,0.345,-0.0135,-0.0195
19.760858,0.339,-0.009,-0.0075
19.770622,0.3255,0.0045,0.0165
19.780387,0.336,0.015,0.0375
19.790152,0.348,0.033,0.06
19.799916,0.3795,0.033,0.0555
19.809681,0.375,0.0345,0.0405
19.819446,0.381,0.0225,0.024
19.82921,0.3675,0.0015,-0.0015
19.838975,0.357,-0.0075,-0.015
19.84874,0.3495,-0.012,-0.0195
19.858504,0.336,-0.0075,-0.009
19.868269,0.3255,0.0,0.0135
19.878034,0.333,0.021,0.0405
19.887798,0.3495,0.021,0.054
19.897563,0.3645,0.0375,0.0645
19.907328,0.384,0.0405,0.048
19.917092,0.393,0.0255,0.0225
19.926857,0.375,0.009,0.015
19.936621,0.3615,-0.006,-0.0135
19.946386,0.342,-0.0105,-0.0255
19.956151,0.333,-0.0105,-0.0135
19.965915,0.3285,-0.0075,0.012
19.97568,0.3285,0.012,0.033
19.985445,0.348,0.0225,0.0465
19.995209,0.3615,0.036,0.0615
20.004974,0.384,0.027,0.054
20.014739,0.384,0.0225,0.033
20.024503,0.3765,0.012,0.0015
20.034268,0.3615,-0.003,-0.0135
20.044033,0.3465,-0.0135,-0.0195
20.053797,0.3285,-0.0015,-0.0105
20.063562,0.327,-0.0045,0.015
20.073327,0.339,0.0105,0.0315
20.083091,0.336,0.0345,0.054
20.092856,0.3585,0.0345,0.0615
20.102621,0.3765,0.0345,0.0615
20.112385,0.3735,0.03,0.0345
20.12215,0.3855,0.0105,0.003
20.131914,0.363,-0.009,-0.015
20.141679,0.3525,-0.009,-0.027
20.151444,0.3315,-0.012,-0.0195
20.161208,0.324,-0.003,0.0045
20.170973,0.3315,0.006,0.024
20.180738,0.3405,0.024,0.054
20.190502,0.3555,0.036,0.06
20.200267,0.378,0.03,0.051
20.210032,0.378,0.027,0.0375
20.219796,0.3855,0.012,0.012
20.229561,0.3675,-0.0075,-0.018
20.239326,0.3555,-0.0075,-0.0195
20.24909,0.3375,-0.006,-0.0105
20.258855,0.327,-0.006,0.006
20.26862,0.3285,0.006,0.03
20.278384,0.342,0.0195,0.0495
20.288149,0.3495,0.033,0.063
20.297914,0.3645,0.0285,0.057
20.307678,0.3765,0.0315,0.039
20.317443,0.378,0.018,0.0135
20.327207,0.372,0.003,-0.006
20.336972,0.3585,-0.006,-0.027
20.346737,0.339,-0.0105,-0.021
20.356501,0.33,-0.0045,-0.0075
20.366266,0.324,0.006,0.024
20.376031,0.333,0.0195,0.045
20.385795,0.3495,0.03,0.054
20.39556,0.369,0.0345,0.057
20.405325,0.3735,0.0315,0.039
20.415089,0.3855,0.0195,0.0165
20.424854,0.3735,0.0,-0.009
20.434619,0.3585,-0.0075,-0.0165
20.444383,0.345,-0.006,-0.012
20.454148,0.3285,-0.0045,-0.006
20.463913,0.327,0.012,0.021
20.473677,0.336,0.0255,0.048
20.483442,0.354,0.0375,0.057
20.493207,0.378,0.0375,0.048
20.502971,0.3855,0.039,0.0495
20.512736,0.378,0.0165,0.027
20.5225,0.375,0.015,-0.009
20.532265,0.363,-0.0045,-0.009
20.54203,0.3525,-0.012,-0.0255
20.551794,0.3255,-0.006,-0.012
20.561559,0.3315,-0.003,0.0135
20.571324,0.3375,0.012,0.033
20.581088,0.351,0.03,0.0615
20.590853,0.3645,0.033,0.0465
20.600618,0.3765,0.042,0.048
20.610382,0.381,0.0165,0.0255
20.620147,0.387,0.0075,0.003
20.629912,0.3495,0.0,-0.018
20.639676,0.354,-0.018,-0.015
20.649441,0.324,-0.006,-0.0135
20.659206,0.327,0.006,0.018
20.66897,0.3315,0.0135,0.0345
20.678738,0.3585,0.0255,0.0435
20.688506,0.3555,0.0405,0.0585
20.698274,0.3795,0.0405,0.0525
20.708042,0.375,0.0285,0.0255
20.71781,0.3825,0.009,0.0015
20.727577,0.3675,0.0015,-0.0195
20.737345,0.357,-0.0135,-0.024
20.747113,0.333,-0.0135,-0.018
20.756881,0.333,0.006,0.003
20.766649,0.33,0.009,0.0375
20.776417,0.3555,0.0255,0.0495
20.786185,0.366,0.0405,0.06
20.795953,0.381,0.027,0.0555
20.805721,0.3795,0.024,0.03
20.815488,0.3765,0.015,0.003
20.825256,0.3645,0.0,-0.0165
20.835024,0.3615,-0.015,-0.0315
20.844792,0.3345,-0.015,-0.018
20.85456,0.333,-0.0015,0.0075
20.864328,0.3375,0.024,0.039
20.874096,0.3435,0.0225,0.051
20.883864,0.36,0.0315,0.06
20.893631,0.372,0.036,0.054
20.903399,0.3795,0.0285,0.0285
20.913167,0.3765,0.0165,0.0015
20.922935,0.363,0.003,-0.0135
20.932703,0.351,-0.0045,-0.0285
20.942471,0.3375,-0.0105,-0.0165
20.952239,0.327,-0.012,0.0
20.962007,0.333,0.012,0.024
20.971774,0.3435,0.024,0.057
20.981542,0.351,0.0345,0.0585
20.99131,0.372,0.0405,0.051
21.001078,0.3795,0.0285,0.039
21.010846,0.378,0.0045,0.0135
21.020614,0.3735,0.006,0.0
21.030382,0.351,-0.0105,-0.021
21.04015,0.3435,-0.0105,-0.018
21.049918,0.3225,-0.0105,0.006
21.059685,0.336,0.0075,0.0285
21.069453,0.339,0.024,0.0495
21.079221,0.3525,0.033,0.054
21.088989,0.369,0.039,0.051
21.098757,0.384,0.033,0.045
21.108525,0.378,0.009,0.0105
21.118293,0.369,0.0045,-0.006
21.128061,0.3525,-0.012,-0.015
21.137828,0.339,-0.0135,-0.03
21.147596,0.327,-0.012,-0.0015
21.157364,0.327,0.0,0.018
21.167132,0.339,0.0195,0.039
21.1769,0.3555,0.027,0.057
21.186668,0.3675,0.0345,0.0525
21.196436,0.3795,0.0285,0.045
21.206204,0.381,0.012,0.024
21.215971,0.3735,0.0075,-0.003
21.225739,0.3585,-0.003,-0.0165
21.235507,0.3435,-0.0105,-0.018
21.245275,0.327,-0.0105,-0.0045
21.255043,0.336,0.0075,0.018
21.264811,0.3315,0.0225,0.0375
21.274579,0.3675,0.027,0.0645
21.284347,0.366,0.039,0.0585
21.294115,0.3825,0.027,0.048
21.303882,0.3885,0.024,0.0225
21.31365,0.372,0.009,-0.0045
21.323418,0.363,-0.009,-0.0165
21.333186,0.3435,-0.0105,-0.015
21.342954,0.327,-0.0135,-0.0075
21.352722,0.3315,-0.0015,0.012
21.36249,0.3285,0.0165,0.048
21.372258,0.345,0.027,0.0525
21.382025,0.369,0.0345,0.0585
21.391793,0.381,0.036,0.0465
21.401561,0.3885,0.03,0.0315
21.411329,0.378,0.006,0.003
21.421097,0.3585,-0.006,-0.0135
21.430865,0.3465,-0.006,-0.018
21.440633,0.3375,-0.0135,-0.006
21.450401,0.3315,0.0015,0.0135
21.460168,0.33,0.0255,0.03
21.469936,0.345,0.027,0.051
21.479704,0.369,0.0345,0.0585
21.489472,0.3705,0.0375,0.0585
21.49924,0.3855,0.021,0.033
21.509008,0.3795,0.012,0.003
21.518776,0.357,-0.003,-0.0075
21.528544,0.3465,-0.015,-0.018
21.538312,0.339,-0.0135,-0.0135
21.548079,0.318,0.0015,0.009
21.557847,0.3375,0.0075,0.0285
21.567615,0.3435,0.018,0.0525
21.577383,0.348,0.0285,0.0555
21.587151,0.3825,0.0255,0.051
21.596919,0.3795,0.03,0.03
21.606687,0.378,0.009,0.003
21.616455,0.3705,0.003,-0.012
21.626222,0.351,-0.009,-0.021
21.63599,0.3345,-0.015,-0.0135
21.645758,0.3225,-0.006,0.003
21.655523,0.3285,0.003,0.0315
21.665289,0.3435,0.018,0.051
21.675054,0.3555,0.033,0.06
21.684819,0.369,0.039,0.051
21.694585,0.381,0.027,0.03
21.70435,0.3795,0.0105,0.0075
21.714115,0.3645,-0.0015,-0.0135
21.72388,0.3495,-0.0105,-0.021
21.733646,0.3465,-0.009,-0.018
21.743411,0.3255,-0.0075,-0.0045
21.753176,0.324,0.012,0.027
21.762941,0.342,0.03,0.0495
21.772707,0.357,0.0315,0.051
21.782472,0.3705,0.0345,0.0495
21.792237,0.3765,0.033,0.033
21.802002,0.3735,0.015,0.0165
21.811768,0.3675,0.0,-0.0045
21.821533,0.36,-0.009,-0.021
21.831298,0.3345,-0.0105,-0.015
21.841064,0.3285,-0.0075,-0.0015
21.850829,0.3255,0.018,0.0195
21.860594,0.3375,0.0225,0.051
21.870359,0.3525,0.0345,0.051
21.880125,0.3735,0.0435,0.0645
21.88989,0.372,0.024,0.042
21.899655,0.384,0.0195,0.0165
21.90942,0.3645,0.0105,-0.0045
21.919186,0.363,-0.006,-0.015
21.928951,0.342,-0.0105,-0.018
21.938716,0.3285,-0.009,0.0
21.948481,0.327,-0.0045,0.0195
21.958247,0.333,0.021,0.039
21.968012,0.351,0.03,0.06
21.977777,0.363,0.036,0.0525
21.987543,0.378,0.036,0.063
21.997308,0.3765,0.0165,0.018
22.007073,0.375,0.006,-0.0075
22.016838,0.3585,-0.0015,-0.0135
22.026604,0.3465,-0.015,-0.0195
22.036369,0.336,-0.003,-0.0075
22.046134,0.3345,0.006,0.018
22.055899,0.339,0.027,0.0435
22.065665,0.351,0.033,0.057
22.07543,0.366,0.033,0.057
22.085195,0.3795,0.039,0.0405
22.09496,0.3795,0.0225,0.0225
22.104726,0.3735,-0.0015,-0.009
22.114491,0.363,-0.012,-0.018
22.124256,0.3405,-0.0105,-0.0165
22.134022,0.336,-0.012,-0.0135
22.143787,0.327,-0.006,0.015
22.153552,0.327,0.018,0.039
22.163317,0.3465,0.03,0.057
22.173083,0.3645,0.033,0.054
22.182848,0.3795,0.039,0.0555
22.192613,0.3825,0.0255,0.0255
22.202378,0.3705,0.0105,0.0105
22.212144,0.3645,-0.003,-0.0135
22.221909,0.3465,-0.012,-0.0165
22.231674,0.33,-0.0165,-0.0165
22.241439,0.333,-0.0015,0.0075
22.251205,0.339,0.012,0.0345
22.26097,0.3495,0.03,0.0495
22.270735,0.3705,0.0345,0.054
22.2805,0.3825,0.0315,0.057
22.290266,0.3735,0.021,0.033
22.300031,0.3765,0.012,0.003
22.309796,0.3615,-0.0135,-0.0195
22.319562,0.348,-0.0135,-0.027
22.329327,0.3255,-0.0045,-0.0165
22.339092,0.3315,-0.0075,0.003
22.348857,0.336,0.015,0.036
22.358623,0.342,0.03,0.0495
22.368388,0.366,0.039,0.063
22.378153,0.3705,0.0345,0.057
22.387918,0.3825,0.024,0.033
22.397684,0.3885,0.012,0.0135
22.407449,0.357,0.006,-0.009
22.417214,0.3615,-0.0105,-0.03
22.426979,0.333,-0.0075,-0.0135
22.436745,0.327,-0.003,0.0105
22.44651,0.3285,0.015,0.0345
22.456275,0.3525,0.0195,0.0555
22.466041,0.3615,0.0285,0.066
22.475806,0.3855,0.0375,0.0585
22.485571,0.3795,0.0285,0.039
22.495336,0.378,0.0135,0.0135
22.505102,0.366,0.0075,-0.0075
22.514867,0.3525,-0.006,-0.027
22.524632,0.345,-0.015,-0.018
22.534397,0.33,0.003,-0.0015
22.544163,0.3315,0.0045,0.033
22.553928,0.3465,0.027,0.042
22.563693,0.3465,0.0345,0.0585
22.573458,0.369,0.0315,0.06
22.583224,0.3855,0.0285,0.039
22.592989,0.381,0.018,0.0195
22.602754,0.372,0.0,-0.0045
22.61252,0.3585,-0.009,-0.0165
22.622285,0.3405,-0.012,-0.015
22.632052,0.3345,-0.0015,-0.0075
22.64182,0.333,0.0105,0.021
22.651587,0.345,0.0255,0.039
22.661355,0.3615,0.027,0.0585
22.671123,0.3675,0.03,0.0555
22.68089,0.387,0.0285,0.0375
22.690658,0.378,0.018,0.0135
22.700425,0.366,0.0045,-0.012
22.710193,0.351,-0.0105,-0.024
22.71996,0.3435,-0.0105,-0.0165
22.729728,0.321,-0.012,-0.009
22.739496,0.3345,0.006,0.0195
22.749263,0.3315,0.015,0.0465
22.759031,0.3555,0.027,0.048
22.768798,0.3675,0.039,0.0615
22.778566,0.3735,0.0255,0.045
22.788333,0.3795,0.0225,0.018
22.798101,0.3825,0.0105,-0.0015
22.807868,0.351,-0.0105,-0.012
22.817636,0.342,-0.006,-0.015
22.827404,0.327,-0.0105,-0.009
22.837171,0.3285,-0.0045,0.015
22.846939,0.339,0.0225,0.039
22.856706,0.3525,0.027,0.0555
22.866474,0.366,0.027,0.0555
22.876241,0.381,0.0345,0.0465
22.886009,0.384,0.0195,0.024
22.895777,0.381,0.0105,-0.0015
22.905544,0.3615,-0.0045,-0.0105
22.915312,0.3465,-0.009,-0.015
22.925079,0.3255,-0.0165,-0.0105
22.934847,0.3345,-0.0075,0.015
22.944614,0.33,0.018,0.036
22.954382,0.3405,0.0255,0.06
22.964149,0.357,0.027,0.06
22.973917,0.378,0.0315,0.0495
22.983685,0.3735,0.0285,0.03
22.993452,0.3855,0.009,0.0
23.00322,0.3645,-0.0015,-0.012
23.012987,0.354,-0.006,-0.0225
23.022755,0.342,-0.009,-0.0105
23.032522,0.3315,0.006,0.015
23.04229,0.33,0.009,0.039
23.052058,0.3525,0.027,0.054
23.061825,0.369,0.036,0.057
23.071593,0.378,0.0375,0.0525
23.08136,0.384,0.0315,0.039
23.091128,0.372,0.0045,0.0045
23.100895,0.3645,-0.0045,-0.0105
23.110663,0.3495,-0.012,-0.018
23.12043,0.3345,-0.012,-0.0195
23.130198,0.33,-0.003,0.0015
23.139966,0.339,0.0135,0.033
23.149733,0.339,0.0195,0.0525
23.159501,0.369,0.027,0.06
23.169268,0.3675,0.039,0.0555
23.179036,0.3915,0.027,0.0315
23.188803,0.3735,0.0165,0.0075
23.198571,0.363,0.0,-0.018
23.208339,0.3555,-0.009,-0.0165
23.218106,0.3315,-0.012,-0.021
23.227874,0.3255,-0.009,0.0
23.237641,0.3345,0.0105,0.0315
23.247409,0.3435,0.024,0.057
23.257176,0.363,0.036,0.057
23.266944,0.3705,0.033,0.0525
23.276711,0.3765,0.027,0.036
23.286479,0.378,0.0195,0.0135
23.296247,0.363,-0.0015,-0.0015
23.306014,0.351,-0.0045,-0.0195
23.315782,0.336,-0.015,-0.018
23.325549,0.318,-0.0105,0.0
23.335317,0.3345,0.015,0.03
23.345084,0.3495,0.0255,0.051
23.354852,0.351,0.0345,0.0495
23.36462,0.363,0.0315,0.054
23.374387,0.3855,0.027,0.048
23.384155,0.3795,0.015,0.0105
23.393922,0.3735,0.0075,-0.0075
23.40369,0.36,-0.009,-0.024
23.413457,0.3405,-0.0105,-0.0195
23.423225,0.3345,-0.0075,0.003
23.432992,0.3285,0.009,0.021
23.44276,0.3405,0.0255,0.045
23.452528,0.351,0.0345,0.0585
23.462295,0.369,0.0255,0.0555
23.472063,0.393,0.039,0.0435
23.48183,0.381,0.0135,0.0165
23.491598,0.381,0.0,-0.0045
23.501365,0.36,0.0,-0.0225
23.511133,0.3405,-0.0195,-0.0225
23.520901,0.3345,-0.0075,-0.0045
23.530668,0.3225,0.009,0.0255
23.540436,0.348,0.015,0.042
23.550203,0.345,0.027,0.0615
23.559971,0.3705,0.036,0.054
23.569738,0.3705,0.0405,0.0465
23.579506,0.3915,0.027,0.021
23.589273,0.363,0.0105,0.0015
23.599041,0.3615,0.0015,-0.018
23.608808,0.3405,0.0,-0.0195
23.618575,0.339,-0.0105,-0.012
23.628341,0.33,0.0,0.0105
23.638108,0.336,0.021,0.039
23.647875,0.3495,0.024,0.06
23.657641,0.372,0.0375,0.063
23.667408,0.378,0.0285,0.048
23.677175,0.378,0.0285,0.012
23.686942,0.375,0.003,0.0
23.696708,0.36,-0.0015,-0.0165
23.706475,0.3495,-0.006,-0.021
23.716242,0.336,-0.0105,-0.012
23.726009,0.3405,-0.006,0.006
23.735775,0.333,0.0165,0.0315
23.745542,0.345,0.0195,0.054
23.755309,0.369,0.042,0.054
23.765076,0.3735,0.0375,0.054
23.774842,0.384,0.0165,0.027
23.784609,0.375,0.009,-0.003
23.794376,0.36,-0.003,-0.0165
23.804143,0.36,-0.006,-0.0255
23.813909,0.3375,-0.0105,-0.0135
23.823676,0.318,-0.0015,0.003
23.833443,0.3345,0.0105,0.03
23.843209,0.3435,0.021,0.0405
23.852976,0.3615,0.027,0.06
23.862743,0.3705,0.036,0.045
23.87251,0.372,0.0255,0.03
23.882276,0.384,0.006,0.0
23.892043,0.3585,0.0075,-0.009
23.90181,0.354,-0.0165,-0.0135
23.911577,0.336,-0.009,-0.0135
23.921343,0.33,-0.003,0.0105
23.93111,0.3285,0.0165,0.033
23.940877,0.3405,0.0285,0.057
23.950644,0.3675,0.0285,0.069
23.96041,0.375,0.027,0.054
23.970177,0.3795,0.0315,0.033
23.979944,0.384,0.0225,0.012
23.989711,0.3585,0.0,-0.009
23.999477,0.3645,0.0,-0.015
24.009244,0.3255,-0.0105,-0.012
24.019011,0.3405,-0.0015,0.0015
24.028777,0.3285,0.0105,0.0315
24.038544,0.348,0.0135,0.0435
24.048311,0.3615,0.036,0.06
24.058078,0.372,0.0375,0.0465
24.067844,0.381,0.027,0.042
24.077611,0.3825,0.021,0.0135
24.087378,0.366,-0.0045,-0.0075
24.097145,0.348,-0.0105,-0.0165
24.106911,0.342,-0.015,-0.012
24.116678,0.327,-0.0075,-0.0045
24.126445,0.3225,0.012,0.0285
24.136212,0.3345,0.012,0.042
24.145978,0.354,0.042,0.06
24.155745,0.3705,0.0345,0.057
24.165512,0.3825,0.03,0.033
24.175279,0.3795,0.0195,0.0135
24.185045,0.3645,-0.0015,-0.0105
24.194812,0.357,-0.006,-0.0225
24.204579,0.3405,-0.009,-0.012
24.214345,0.3375,-0.0135,-0.009
24.224112,0.3345,0.0045,0.024
24.233879,0.342,0.0285,0.045
24.243646,0.354,0.0315,0.051
24.253412,0.369,0.0375,0.063
24.263179,0.3795,0.0315,0.0495
24.272946,0.381,0.0195,0.0165
24.282713,0.3735,0.0015,0.0015
24.292479,0.3615,-0.012,-0.0195
24.302246,0.3465,-0.012,-0.0195
24.312013,0.3255,-0.0045,0.0015
24.32178,0.3345,0.009,0.021
24.331546,0.3345,0.0165,0.036
24.341313,0.3495,0.0315,0.063
24.35108,0.375,0.0345,0.0555
24.360847,0.3855,0.033,0.054
24.370613,0.387,0.024,0.0225
24.38038,0.378,0.0075,0.0
24.390147,0.3615,-0.0045,-0.0195
24.399913,0.3465,-0.0135,-0.027
24.40968,0.327,-0.009,-0.0135
24.419447,0.327,-0.003,0.0135
24.429214,0.3315,0.015,0.039
24.43898,0.3525,0.0315,0.0585
24.448747,0.366,0.0315,0.0585
24.458514,0.3825,0.036,0.048
24.468281,0.381,0.0225,0.027
24.478047,0.3825,0.0075,0.0
24.487814,0.366,0.0,-0.0165
24.497581,0.345,-0.0105,-0.012
24.507348,0.3375,0.0,-0.012
24.517114,0.324,0.006,0.012
24.526881,0.3345,0.0105,0.0405
24.536648,0.351,0.024,0.054
24.546415,0.3585,0.036,0.063
24.556181,0.3825,0.036,0.0525
24.565948,0.3885,0.027,0.033
24.575715,0.384,0.006,0.0045
24.58548,0.363,-0.006,-0.0135
24.595246,0.3495,-0.0045,-0.024
24.605012,0.3285,-0.0165,-0.0135
24.614778,0.3315,-0.0045,-0.0015
24.624543,0.327,0.0075,0.03
24.634309,0.345,0.021,0.0465
24.644075,0.351,0.033,0.0495
24.653841,0.3735,0.0375,0.0585
24.663606,0.381,0.018,0.03
24.673372,0.3765,0.015,0.0
24.683138,0.366,0.0,-0.0165
24.692903,0.348,-0.006,-0.0255
24.702669,0.33,-0.0135,-0.009
24.712435,0.33,-0.0075,0.006
24.722201,0.339,0.0075,0.027
24.731966,0.3525,0.021,0.0435
24.741732,0.366,0.0315,0.048
24.751498,0.3795,0.036,0.0555
24.761264,0.372,0.0255,0.0405
24.771029,0.3855,0.0165,0.0015
24.780795,0.372,0.003,-0.012
24.790561,0.3495,-0.015,-0.0195
24.800326,0.342,-0.012,-0.012
24.810092,0.33,-0.0075,0.006
24.819858,0.339,0.006,0.0315
24.829624,0.342,0.027,0.0435
24.839389,0.36,0.0285,0.063
24.849155,0.363,0.0315,0.0615
24.858921,0.378,0.036,0.051
24.868686,0.375,0.0165,0.0165
24.878452,0.366,-0.0015,-0.006
24.888218,0.3525,-0.0135,-0.0195
24.897984,0.342,-0.015,-0.015
24.907749,0.3255,-0.0015,0.0045
24.917515,0.33,0.003,0.018
24.927281,0.339,0.015,0.0375
24.937047,0.357,0.033,0.0645
24.946812,0.375,0.03,0.057
24.956578,0.3825,0.03,0.0405
24.966344,0.3825,0.0135,0.0135
24.976109,0.3705,0.0,-0.0045
24.985875,0.357,0.0015,-0.012
24.995641,0.3435,-0.0105,-0.018
