Time,M_x [gauss],M_y [gauss],M_z [gauss]
11.638678,0.294,-0.1125,-0.2145
11.648446,0.2715,-0.114,-0.21
11.658214,0.2655,-0.1005,-0.192
11.667981,0.2625,-0.0735,-0.159
11.677749,0.2895,-0.069,-0.144
11.687516,0.3015,-0.057,-0.1245
11.697284,0.3105,-0.06,-0.1335
11.707052,0.324,-0.0705,-0.1485
11.716819,0.318,-0.081,-0.183
11.726587,0.294,-0.105,-0.1995
11.736354,0.285,-0.1065,-0.2145
11.746122,0.264,-0.105,-0.2055
11.75589,0.267,-0.105,-0.195
11.765657,0.2625,-0.081,-0.1605
11.775425,0.273,-0.078,-0.1395
11.785192,0.288,-0.063,-0.1275
11.79496,0.312,-0.0525,-0.1185
11.804728,0.3165,-0.0585,-0.141
11.814495,0.3225,-0.0795,-0.1785
11.824263,0.3075,-0.0945,-0.195
11.83403,0.2955,-0.1095,-0.2175
11.843798,0.279,-0.1065,-0.2145
11.853566,0.2655,-0.1095,-0.198
11.863333,0.2595,-0.099,-0.171
11.873101,0.2715,-0.081,-0.144
11.882868,0.2835,-0.0705,-0.1365
11.892641,0.318,-0.0555,-0.1245
11.902414,0.3135,-0.06,-0.135
11.912187,0.3135,-0.0735,-0.1695
11.921959,0.318,-0.0945,-0.1815
11.931732,0.294,-0.111,-0.2145
11.941505,0.2775,-0.1125,-0.219
11.951278,0.267,-0.108,-0.204
11.961051,0.264,-0.099,-0.1725
11.970823,0.276,-0.0825,-0.153
11.980596,0.2805,-0.0675,-0.1245
11.990369,0.303,-0.069,-0.138
12.000142,0.3195,-0.0555,-0.1365
12.009914,0.3165,-0.0735,-0.1545
12.019687,0.3135,-0.0825,-0.1875
12.02946,0.297,-0.1005,-0.21
12.039233,0.2805,-0.1185,-0.2175
12.049005,0.27,-0.114,-0.219
12.058778,0.2565,-0.0945,-0.183
12.068551,0.2685,-0.081,-0.1635
12.078324,0.2835,-0.069,-0.1365
12.088097,0.291,-0.0615,-0.126
12.097869,0.3105,-0.0585,-0.1335
12.107642,0.3195,-0.069,-0.147
12.117415,0.3165,-0.0885,-0.1815
12.127188,0.309,-0.1065,-0.204
12.13696,0.294,-0.12,-0.2205
12.146733,0.2655,-0.1035,-0.2085
12.156506,0.2655,-0.0945,-0.1845
12.166279,0.2595,-0.084,-0.156
12.176051,0.282,-0.0675,-0.135
12.185824,0.288,-0.06,-0.123
12.195597,0.3135,-0.0615,-0.129
12.20537,0.321,-0.0615,-0.138
12.215143,0.3195,-0.078,-0.18
12.224915,0.3135,-0.0915,-0.204
12.234688,0.3,-0.105,-0.2175
12.244461,0.2745,-0.1125,-0.2145
12.254234,0.258,-0.1065,-0.1965
12.264006,0.2595,-0.0885,-0.171
12.273779,0.2715,-0.072,-0.144
12.283552,0.291,-0.06,-0.129
12.293325,0.3105,-0.0585,-0.1335
12.303097,0.324,-0.0585,-0.147
12.31287,0.3105,-0.0795,-0.1755
12.322643,0.309,-0.099,-0.198
12.332416,0.2925,-0.1065,-0.2145
12.342189,0.276,-0.105,-0.21
12.351961,0.264,-0.1065,-0.201
12.361734,0.264,-0.093,-0.1695
12.371507,0.2715,-0.0765,-0.1485
12.38128,0.2865,-0.0705,-0.1275
12.391052,0.303,-0.06,-0.123
12.400825,0.3135,-0.066,-0.132
12.410598,0.324,-0.075,-0.1725
12.420371,0.3195,-0.087,-0.1995
12.430143,0.297,-0.108,-0.216
12.439916,0.279,-0.1065,-0.2205
12.449689,0.2685,-0.108,-0.2055
12.459462,0.264,-0.1005,-0.186
12.469235,0.27,-0.093,-0.159
12.479007,0.279,-0.078,-0.138
12.48878,0.3075,-0.069,-0.1305
12.498553,0.3135,-0.051,-0.141
12.508326,0.3165,-0.0765,-0.168
12.518098,0.315,-0.0855,-0.189
12.527871,0.294,-0.108,-0.2055
12.537644,0.291,-0.114,-0.2175
12.547417,0.273,-0.102,-0.2055
12.557189,0.2595,-0.1035,-0.192
12.566962,0.2595,-0.087,-0.1605
12.576735,0.2865,-0.0675,-0.1335
12.586508,0.285,-0.063,-0.1215
12.596281,0.324,-0.0615,-0.126
12.606053,0.3165,-0.0705,-0.1515
12.615826,0.3195,-0.0825,-0.192
12.625599,0.3,-0.096,-0.201
12.635372,0.2865,-0.12,-0.2235
12.645144,0.276,-0.108,-0.2115
12.654917,0.27,-0.099,-0.189
12.66469,0.2685,-0.0855,-0.1665
12.674463,0.2745,-0.072,-0.1365
12.684235,0.2835,-0.0615,-0.12
12.694008,0.3105,-0.054,-0.1305
12.703781,0.3195,-0.0645,-0.1425
12.713554,0.321,-0.0825,-0.1755
12.723327,0.306,-0.0915,-0.195
12.733099,0.2985,-0.1095,-0.207
12.742872,0.2805,-0.114,-0.213
12.752645,0.2625,-0.111,-0.198
12.762418,0.2625,-0.099,-0.1635
12.77219,0.2715,-0.0795,-0.147
12.781963,0.2835,-0.066,-0.1275
12.791736,0.315,-0.0615,-0.1275
12.801509,0.321,-0.0675,-0.141
12.811281,0.321,-0.0795,-0.1695
12.821054,0.309,-0.0915,-0.189
12.830827,0.3,-0.108,-0.21
12.8406,0.276,-0.108,-0.2115
12.850373,0.2745,-0.108,-0.204
12.860145,0.2625,-0.0885,-0.1725
12.869917,0.273,-0.0825,-0.1515
12.879688,0.2865,-0.066,-0.1305
12.88946,0.2985,-0.066,-0.123
12.899231,0.3135,-0.0615,-0.1335
12.909003,0.3225,-0.0645,-0.1575
12.918774,0.312,-0.0885,-0.1935
12.928546,0.297,-0.1035,-0.2145
12.938317,0.2835,-0.1065,-0.213
12.948089,0.2685,-0.114,-0.2025
12.95786,0.2685,-0.099,-0.1785
12.967632,0.27,-0.081,-0.156
12.977403,0.288,-0.066,-0.132
12.987175,0.2955,-0.06,-0.126
12.996946,0.315,-0.0555,-0.1425
13.006718,0.318,-0.0735,-0.1665
13.016489,0.324,-0.0885,-0.18
13.02626,0.2985,-0.105,-0.2025
13.036032,0.294,-0.1125,-0.219
13.045803,0.2655,-0.1125,-0.2055
13.055575,0.2745,-0.1095,-0.195
13.065346,0.2685,-0.0825,-0.165
13.075118,0.2835,-0.0705,-0.1395
13.084889,0.2955,-0.0675,-0.129
13.094661,0.3075,-0.057,-0.1305
13.104432,0.3135,-0.0675,-0.156
13.114204,0.321,-0.0825,-0.183
13.123975,0.306,-0.096,-0.207
13.133747,0.288,-0.105,-0.2145
13.143518,0.2745,-0.1125,-0.2145
13.15329,0.264,-0.1095,-0.1905
13.163061,0.2655,-0.0945,-0.165
13.172833,0.2805,-0.072,-0.138
13.182604,0.2925,-0.0645,-0.123
13.192376,0.3105,-0.0525,-0.123
13.202147,0.309,-0.066,-0.147
13.211919,0.3255,-0.0885,-0.1725
13.22169,0.3105,-0.093,-0.1935
13.231462,0.2955,-0.108,-0.216
13.241233,0.2685,-0.1125,-0.213
13.251005,0.261,-0.105,-0.2025
13.260776,0.2655,-0.093,-0.1725
13.270548,0.2805,-0.0735,-0.1485
13.280319,0.2895,-0.0615,-0.1335
13.29009,0.312,-0.0675,-0.1275
13.299862,0.318,-0.0585,-0.132
13.309633,0.3165,-0.078,-0.1635
13.319405,0.312,-0.0915,-0.1965
13.329176,0.3,-0.1035,-0.207
13.338948,0.282,-0.108,-0.216
13.348719,0.261,-0.102,-0.207
13.358491,0.258,-0.0945,-0.165
13.368262,0.2685,-0.0795,-0.1455
13.378034,0.2895,-0.066,-0.138
13.387805,0.2985,-0.069,-0.1305
13.397577,0.324,-0.063,-0.135
13.407348,0.3225,-0.0675,-0.162
13.41712,0.3255,-0.09,-0.186
13.426891,0.297,-0.1005,-0.213
13.436663,0.2835,-0.111,-0.213
13.446434,0.2625,-0.1065,-0.213
13.456206,0.27,-0.0975,-0.1815
13.465977,0.255,-0.0885,-0.1575
13.475749,0.282,-0.072,-0.1245
13.48552,0.297,-0.06,-0.126
13.495292,0.312,-0.0615,-0.126
13.505063,0.321,-0.066,-0.1485
13.514835,0.3165,-0.081,-0.1845
13.524606,0.2955,-0.099,-0.207
13.534378,0.285,-0.108,-0.219
13.544149,0.267,-0.1185,-0.21
13.55392,0.264,-0.1035,-0.192
13.563692,0.267,-0.0915,-0.162
13.573463,0.2715,-0.0795,-0.1395
13.583235,0.297,-0.06,-0.129
13.593006,0.312,-0.0585,-0.1365
13.602778,0.3285,-0.066,-0.153
13.612549,0.312,-0.081,-0.174
13.622321,0.3075,-0.09,-0.1995
13.632092,0.2955,-0.114,-0.2265
13.641864,0.2745,-0.111,-0.216
13.651635,0.2655,-0.114,-0.192
13.661407,0.27,-0.0915,-0.171
13.671178,0.2745,-0.075,-0.1395
13.68095,0.2865,-0.063,-0.132
13.690721,0.306,-0.063,-0.1305
13.700493,0.3195,-0.0705,-0.141
13.710264,0.324,-0.075,-0.174
13.720036,0.303,-0.084,-0.1905
13.729807,0.2925,-0.105,-0.213
13.739579,0.2805,-0.105,-0.2085
13.74935,0.2775,-0.1125,-0.201
13.759122,0.2565,-0.093,-0.1725
13.768893,0.276,-0.072,-0.15
13.778665,0.288,-0.072,-0.123
13.788436,0.3015,-0.057,-0.129
13.798208,0.3195,-0.057,-0.132
13.807979,0.318,-0.069,-0.1665
13.81775,0.318,-0.0855,-0.1965
13.827522,0.2955,-0.1095,-0.216
13.837293,0.291,-0.114,-0.2205
13.847065,0.264,-0.1035,-0.207
13.856837,0.2595,-0.099,-0.1815
13.866609,0.2745,-0.0795,-0.15
13.876381,0.294,-0.0765,-0.1395
13.886153,0.3,-0.066,-0.123
13.895925,0.3195,-0.066,-0.132
13.905697,0.3135,-0.072,-0.1575
13.91547,0.3165,-0.0855,-0.1935
13.925242,0.303,-0.105,-0.2055
13.935014,0.2775,-0.1065,-0.225
13.944786,0.2715,-0.1065,-0.2115
13.954558,0.264,-0.099,-0.1875
13.96433,0.267,-0.0855,-0.1605
13.974102,0.291,-0.0675,-0.1395
13.983874,0.2955,-0.057,-0.123
13.993646,0.3135,-0.0645,-0.135
14.003418,0.318,-0.063,-0.1485
14.01319,0.3225,-0.0855,-0.186
14.022962,0.2985,-0.102,-0.2055
14.032734,0.291,-0.1065,-0.219
14.042506,0.2775,-0.117,-0.213
14.052278,0.267,-0.108,-0.1965
14.06205,0.264,-0.0885,-0.1635
14.071822,0.279,-0.075,-0.147
14.081594,0.291,-0.0585,-0.132
14.091366,0.315,-0.0615,-0.1275
14.101138,0.324,-0.0675,-0.1515
14.11091,0.321,-0.078,-0.171
14.120682,0.306,-0.0915,-0.201
14.130454,0.2925,-0.1035,-0.213
14.140226,0.276,-0.1155,-0.2265
14.149998,0.267,-0.1035,-0.195
14.15977,0.261,-0.0915,-0.1665
14.169542,0.2745,-0.0795,-0.147
14.179314,0.279,-0.06,-0.1185
14.189086,0.306,-0.0615,-0.1275
14.198858,0.3195,-0.0645,-0.1425
14.20863,0.324,-0.0735,-0.1605
14.218402,0.309,-0.096,-0.195
14.228174,0.2925,-0.1035,-0.2145
14.237946,0.279,-0.1125,-0.2145
14.247718,0.264,-0.1095,-0.2085
14.25749,0.2685,-0.099,-0.1725
14.267262,0.2685,-0.0855,-0.1515
14.277034,0.288,-0.0705,-0.1395
14.286806,0.2985,-0.0555,-0.12
14.296578,0.3105,-0.06,-0.1305
14.30635,0.318,-0.075,-0.1635
14.316122,0.327,-0.0795,-0.183
14.325894,0.2895,-0.1065,-0.204
14.335666,0.291,-0.1035,-0.2055
14.345438,0.2655,-0.111,-0.204
14.35521,0.2595,-0.1065,-0.1755
14.364982,0.2685,-0.0795,-0.162
14.374754,0.279,-0.0585,-0.1275
14.384526,0.3,-0.0585,-0.1305
14.394298,0.318,-0.0555,-0.135
14.40407,0.315,-0.0765,-0.1605
14.413842,0.3225,-0.09,-0.1875
14.423614,0.2985,-0.108,-0.2025
14.433386,0.288,-0.111,-0.219
14.443158,0.2685,-0.1125,-0.21
14.45293,0.267,-0.108,-0.192
14.462702,0.2595,-0.096,-0.1635
14.472474,0.2715,-0.075,-0.1395
14.482246,0.2865,-0.057,-0.132
14.492018,0.3045,-0.0645,-0.1335
14.50179,0.3105,-0.066,-0.144
14.511562,0.318,-0.0825,-0.174
14.521334,0.315,-0.102,-0.195
14.531106,0.2925,-0.1095,-0.21
14.540878,0.2685,-0.108,-0.2055
14.55065,0.264,-0.1095,-0.189
14.560422,0.267,-0.0885,-0.165
14.570194,0.282,-0.0705,-0.144
14.579966,0.288,-0.0675,-0.1305
14.589738,0.3135,-0.0645,-0.1305
14.59951,0.3195,-0.0705,-0.1455
14.609282,0.3225,-0.0825,-0.177
14.619054,0.3075,-0.096,-0.192
14.628826,0.2985,-0.105,-0.219
14.638598,0.282,-0.1155,-0.213
14.64837,0.27,-0.105,-0.198
14.658142,0.264,-0.09,-0.1635
14.667914,0.2655,-0.0825,-0.1515
14.677686,0.282,-0.066,-0.1245
14.687458,0.297,-0.0675,-0.1275
14.69723,0.315,-0.0555,-0.1425
14.707002,0.312,-0.066,-0.159
14.716774,0.3165,-0.093,-0.192
14.726546,0.2925,-0.0975,-0.2085
14.736318,0.2925,-0.1155,-0.207
14.74609,0.2625,-0.111,-0.1935
14.755862,0.2745,-0.093,-0.177
14.765634,0.261,-0.078,-0.1545
14.775406,0.2895,-0.0615,-0.132
14.785178,0.3045,-0.06,-0.129
14.79495,0.315,-0.063,-0.138
14.804722,0.3135,-0.0735,-0.1605
14.814494,0.318,-0.093,-0.18
14.824264,0.294,-0.108,-0.2085
14.834033,0.294,-0.1005,-0.216
14.843803,0.2625,-0.117,-0.207
14.853573,0.2715,-0.099,-0.1875
14.863342,0.264,-0.0825,-0.162
14.873112,0.2775,-0.0675,-0.1395
14.882881,0.288,-0.0585,-0.126
14.892651,0.3135,-0.057,-0.132
14.90242,0.318,-0.0615,-0.15
14.91219,0.312,-0.0825,-0.177
14.921959,0.3045,-0.102,-0.2145
14.931729,0.2955,-0.111,-0.2175
14.941499,0.2745,-0.105,-0.207
14.951268,0.258,-0.1125,-0.1995
14.961038,0.267,-0.087,-0.1635
14.970807,0.276,-0.081,-0.1395
14.980577,0.291,-0.0645,-0.126
14.990346,0.3105,-0.0645,-0.1305
15.000116,0.318,-0.0705,-0.1485
15.009885,0.318,-0.084,-0.1725
15.019655,0.3075,-0.0975,-0.1935
15.029425,0.291,-0.111,-0.2175
15.039194,0.2715,-0.111,-0.21
15.048964,0.2625,-0.1125,-0.1935
15.058733,0.267,-0.093,-0.168
15.068503,0.2745,-0.0795,-0.1395
15.078272,0.2865,-0.0705,-0.1275
15.088042,0.309,-0.0585,-0.135
15.097812,0.3195,-0.0585,-0.132
15.107581,0.318,-0.0735,-0.168
15.117351,0.312,-0.0855,-0.198
15.12712,0.2955,-0.102,-0.21
15.13689,0.2805,-0.1155,-0.2205
15.146659,0.261,-0.1065,-0.2025
15.156429,0.2685,-0.093,-0.1815
15.166198,0.276,-0.0795,-0.1545
15.175968,0.2925,-0.0705,-0.1275
15.185738,0.294,-0.0615,-0.1215
15.195507,0.33,-0.063,-0.132
15.205277,0.312,-0.075,-0.165
15.215046,0.3135,-0.09,-0.1965
15.224816,0.2985,-0.1035,-0.2115
15.234585,0.285,-0.111,-0.219
15.244355,0.2655,-0.111,-0.1935
15.254124,0.2595,-0.1005,-0.1785
15.263894,0.2655,-0.0855,-0.1455
15.273664,0.2805,-0.0705,-0.141
15.283433,0.297,-0.06,-0.1245
15.293203,0.321,-0.0585,-0.1365
15.302972,0.3225,-0.0615,-0.153
15.312742,0.312,-0.09,-0.183
15.322511,0.3015,-0.096,-0.1995
15.332281,0.2865,-0.099,-0.2175
15.342051,0.273,-0.1125,-0.204
15.35182,0.267,-0.102,-0.186
15.36159,0.261,-0.0795,-0.156
15.371359,0.2895,-0.0675,-0.1485
15.381129,0.288,-0.0555,-0.123
15.390898,0.318,-0.0645,-0.1245
15.400668,0.315,-0.063,-0.15
15.410437,0.3195,-0.072,-0.1785
15.420207,0.3015,-0.108,-0.1995
15.429977,0.291,-0.1065,-0.216
15.439746,0.276,-0.114,-0.2145
15.449516,0.2625,-0.114,-0.1995
15.459285,0.264,-0.081,-0.1695
15.469055,0.2745,-0.081,-0.1395
15.478824,0.2865,-0.072,-0.1245
15.488594,0.303,-0.0615,-0.1335
15.498363,0.3195,-0.06,-0.15
15.508133,0.318,-0.0765,-0.171
15.517903,0.306,-0.099,-0.201
15.527672,0.2955,-0.102,-0.2055
15.537442,0.2715,-0.1065,-0.207
15.547211,0.258,-0.108,-0.204
15.556981,0.2685,-0.09,-0.1665
15.56675,0.276,-0.078,-0.1455
15.57652,0.2895,-0.0645,-0.132
15.58629,0.3045,-0.054,-0.135
15.596059,0.318,-0.069,-0.138
15.605829,0.324,-0.0765,-0.177
15.615598,0.309,-0.0915,-0.192
15.625368,0.297,-0.1095,-0.21
15.635137,0.2805,-0.111,-0.21
15.644907,0.2685,-0.1065,-0.21
15.654676,0.2685,-0.1005,-0.1815
15.664446,0.2595,-0.087,-0.1545
15.674216,0.2775,-0.066,-0.132
15.683985,0.294,-0.0615,-0.1335
15.693755,0.3105,-0.06,-0.129
15.703524,0.315,-0.081,-0.168
15.713294,0.318,-0.0825,-0.189
15.723063,0.2985,-0.0975,-0.213
15.732833,0.282,-0.111,-0.207
15.742602,0.2715,-0.108,-0.207
15.752372,0.264,-0.111,-0.18
15.762142,0.2655,-0.084,-0.1545
15.771911,0.2865,-0.0705,-0.1365
15.781681,0.2895,-0.063,-0.1275
15.79145,0.321,-0.069,-0.132
15.801222,0.318,-0.0735,-0.15
15.810993,0.3105,-0.081,-0.186
15.820765,0.2955,-0.1035,-0.1995
15.830537,0.288,-0.105,-0.2175
15.840308,0.273,-0.1155,-0.2055
15.85008,0.2625,-0.0945,-0.18
15.859852,0.261,-0.096,-0.156
15.869623,0.2775,-0.069,-0.1395
15.879395,0.2895,-0.0615,-0.1215
15.889166,0.3165,-0.06,-0.1275
15.898938,0.315,-0.0645,-0.141
15.90871,0.318,-0.0855,-0.177
15.918481,0.3165,-0.096,-0.198
15.928253,0.291,-0.1095,-0.213
15.938024,0.2745,-0.1125,-0.207
15.947796,0.2685,-0.111,-0.1965
15.957568,0.2625,-0.096,-0.1755
15.967339,0.27,-0.078,-0.1455
15.977111,0.2835,-0.0615,-0.1275
15.986882,0.3015,-0.0645,-0.1305
15.996654,0.327,-0.0705,-0.1455
16.006426,0.3225,-0.0795,-0.171
16.016197,0.3195,-0.1035,-0.195
16.025969,0.2925,-0.1035,-0.21
16.03574,0.2775,-0.1125,-0.2115
16.045512,0.264,-0.114,-0.2115
16.055284,0.2655,-0.099,-0.174
16.065055,0.2565,-0.084,-0.138
16.074827,0.2865,-0.066,-0.132
16.084598,0.297,-0.0495,-0.1215
16.09437,0.318,-0.054,-0.1395
16.104142,0.3195,-0.0705,-0.171
16.113913,0.315,-0.0915,-0.183
16.123685,0.2925,-0.1005,-0.207
16.133456,0.285,-0.108,-0.2085
16.143228,0.27,-0.1125,-0.207
16.153,0.2715,-0.096,-0.1785
16.162771,0.2595,-0.081,-0.15
16.172543,0.2865,-0.072,-0.129
16.182314,0.303,-0.0645,-0.129
16.192086,0.3075,-0.0615,-0.1335
16.201858,0.321,-0.075,-0.156
16.211629,0.318,-0.0795,-0.18
16.221401,0.3075,-0.111,-0.2085
16.231172,0.285,-0.102,-0.216
16.240944,0.2685,-0.111,-0.2085
16.250716,0.264,-0.108,-0.189
16.260487,0.264,-0.0855,-0.1575
16.270259,0.276,-0.072,-0.132
16.280031,0.291,-0.0645,-0.123
16.289802,0.3135,-0.0615,-0.126
16.299574,0.318,-0.069,-0.1575
16.309345,0.318,-0.084,-0.1785
16.319117,0.3,-0.096,-0.1965
16.328889,0.288,-0.1125,-0.21
16.33866,0.2775,-0.1095,-0.2115
16.348432,0.2685,-0.1065,-0.192
16.358203,0.27,-0.0885,-0.1515
16.367975,0.276,-0.075,-0.135
16.377747,0.2955,-0.0645,-0.123
16.387518,0.309,-0.06,-0.1335
16.39729,0.3165,-0.063,-0.1455
16.407061,0.3165,-0.084,-0.177
16.416833,0.3075,-0.099,-0.198
16.426605,0.288,-0.108,-0.213
16.436376,0.2805,-0.108,-0.2025
16.446148,0.2715,-0.1095,-0.2025
16.455919,0.273,-0.0975,-0.168
16.465691,0.2745,-0.078,-0.1455
16.475463,0.2865,-0.063,-0.126
16.485234,0.297,-0.063,-0.129
16.495006,0.321,-0.0615,-0.1395
16.504777,0.3135,-0.0735,-0.1665
16.514549,0.3105,-0.0945,-0.1905
16.524321,0.303,-0.1035,-0.213
16.534092,0.276,-0.117,-0.2115
16.543864,0.2625,-0.1095,-0.2055
16.553635,0.2595,-0.0945,-0.1815
16.563407,0.264,-0.081,-0.1425
16.573179,0.291,-0.069,-0.1335
16.58295,0.2955,-0.06,-0.1275
16.592722,0.315,-0.066,-0.1485
16.602493,0.318,-0.0735,-0.171
16.612265,0.318,-0.0885,-0.1845
16.622037,0.3,-0.1065,-0.2085
16.631808,0.282,-0.108,-0.204
16.64158,0.2595,-0.111,-0.21
16.651351,0.261,-0.1035,-0.183
16.661123,0.2595,-0.081,-0.147
16.670895,0.279,-0.0705,-0.1305
16.680666,0.297,-0.0615,-0.123
16.690438,0.312,-0.06,-0.138
16.70021,0.324,-0.069,-0.1545
16.709981,0.321,-0.084,-0.183
16.719753,0.2985,-0.1005,-0.198
16.729524,0.294,-0.1125,-0.2145
16.739296,0.2655,-0.108,-0.2145
16.749068,0.264,-0.1065,-0.1935
16.758839,0.267,-0.0885,-0.1545
16.768611,0.273,-0.069,-0.138
16.778382,0.2925,-0.0555,-0.1275
16.788153,0.3165,-0.057,-0.132
16.797925,0.3135,-0.072,-0.141
16.807696,0.3165,-0.081,-0.183
16.817468,0.306,-0.096,-0.198
16.827239,0.2835,-0.111,-0.2145
16.83701,0.27,-0.114,-0.2085
16.846782,0.267,-0.1095,-0.195
16.856553,0.2685,-0.0855,-0.162
16.866324,0.27,-0.0855,-0.1425
16.876096,0.2895,-0.0615,-0.1245
16.885867,0.312,-0.057,-0.123
16.895639,0.3225,-0.0615,-0.141
16.90541,0.309,-0.081,-0.177
16.915181,0.315,-0.0975,-0.1995
16.924953,0.294,-0.1035,-0.213
16.934724,0.276,-0.108,-0.2145
16.944495,0.273,-0.108,-0.1965
16.954267,0.2655,-0.0915,-0.1785
16.964038,0.282,-0.0765,-0.1485
16.97381,0.288,-0.0675,-0.126
16.983581,0.3045,-0.0675,-0.1215
16.993352,0.3165,-0.06,-0.141
17.003124,0.3255,-0.081,-0.162
17.012895,0.3165,-0.09,-0.1935
17.022666,0.2925,-0.105,-0.207
17.032438,0.2775,-0.1125,-0.216
17.042209,0.267,-0.1125,-0.198
17.051981,0.258,-0.1035,-0.177
17.061752,0.2715,-0.09,-0.1485
17.071523,0.2835,-0.0735,-0.129
17.081295,0.291,-0.0615,-0.126
17.091066,0.3165,-0.057,-0.135
17.100837,0.315,-0.0735,-0.1545
17.110609,0.315,-0.0945,-0.183
17.12038,0.2985,-0.0975,-0.2085
17.130151,0.2805,-0.1185,-0.216
17.139923,0.2715,-0.1155,-0.213
17.149694,0.267,-0.0945,-0.1845
17.159466,0.267,-0.09,-0.1545
17.169237,0.2805,-0.0705,-0.138
17.179008,0.2925,-0.0585,-0.12
17.18878,0.3105,-0.063,-0.1305
17.198551,0.321,-0.0645,-0.153
17.208322,0.312,-0.0765,-0.1785
17.218094,0.312,-0.102,-0.195
17.227865,0.285,-0.102,-0.2055
17.237637,0.273,-0.114,-0.2175
17.247408,0.2595,-0.102,-0.189
17.257179,0.2595,-0.087,-0.1605
17.266951,0.279,-0.0795,-0.1365
17.276722,0.291,-0.066,-0.129
17.286493,0.303,-0.0615,-0.1245
17.296265,0.318,-0.0645,-0.1455
17.306036,0.3165,-0.0855,-0.171
17.315808,0.312,-0.096,-0.195
17.325579,0.2895,-0.111,-0.213
17.33535,0.285,-0.1065,-0.207
17.345122,0.258,-0.1125,-0.1995
17.354893,0.27,-0.0885,-0.162
17.364664,0.2655,-0.081,-0.144
17.374436,0.2925,-0.0645,-0.123
17.384207,0.2985,-0.054,-0.129
17.393979,0.312,-0.0675,-0.141
17.40375,0.3285,-0.0705,-0.1665
17.413521,0.3165,-0.0915,-0.198
17.423293,0.291,-0.105,-0.21
17.433064,0.2745,-0.105,-0.216
17.442835,0.2625,-0.1095,-0.201
17.452607,0.2685,-0.1005,-0.1785
17.462378,0.2745,-0.078,-0.141
17.47215,0.285,-0.066,-0.1305
17.481921,0.2985,-0.069,-0.132
17.491692,0.3255,-0.0645,-0.1275
17.501464,0.3105,-0.075,-0.1605
17.511235,0.3255,-0.0825,-0.192
17.521006,0.303,-0.1035,-0.207
17.530778,0.2865,-0.108,-0.219
17.540549,0.264,-0.1125,-0.2055
17.55032,0.267,-0.108,-0.18
17.560092,0.2685,-0.084,-0.1635
17.569863,0.2805,-0.072,-0.135
17.579635,0.3,-0.0615,-0.126
17.589406,0.3135,-0.0555,-0.138
17.599177,0.3165,-0.072,-0.1485
17.608949,0.3165,-0.0945,-0.1905
17.61872,0.2925,-0.096,-0.204
17.628491,0.2835,-0.111,-0.2145
17.638263,0.2685,-0.1095,-0.207
17.648034,0.261,-0.105,-0.18
17.657806,0.2625,-0.09,-0.1515
17.667577,0.279,-0.075,-0.1335
17.677348,0.297,-0.0645,-0.12
17.68712,0.3135,-0.0645,-0.1335
17.696891,0.324,-0.072,-0.144
17.706662,0.3195,-0.087,-0.183
17.716434,0.3135,-0.0915,-0.204
17.726205,0.285,-0.1065,-0.21
17.735977,0.276,-0.108,-0.2085
17.745748,0.267,-0.099,-0.198
17.755515,0.27,-0.093,-0.171
17.765282,0.27,-0.0795,-0.1425
17.77505,0.291,-0.06,-0.126
17.784817,0.2985,-0.0675,-0.1335
17.794584,0.3195,-0.0585,-0.1515
17.804351,0.312,-0.075,-0.1695
17.814118,0.309,-0.0945,-0.2055
17.823886,0.2985,-0.1065,-0.21
17.833653,0.267,-0.117,-0.2115
17.84342,0.2655,-0.105,-0.201
17.853187,0.258,-0.093,-0.1695
17.862955,0.2685,-0.075,-0.1425
17.872722,0.2925,-0.0615,-0.1305
17.882489,0.303,-0.06,-0.1185
17.892256,0.3225,-0.063,-0.135
17.902023,0.3165,-0.075,-0.1635
17.911791,0.315,-0.0915,-0.192
17.921558,0.294,-0.1005,-0.213
17.931325,0.2865,-0.114,-0.216
17.941092,0.261,-0.1185,-0.204
17.95086,0.2595,-0.1005,-0.183
17.960627,0.267,-0.078,-0.1575
17.970394,0.288,-0.069,-0.135
17.980161,0.3075,-0.0555,-0.1245
17.989928,0.309,-0.0645,-0.141
17.999696,0.3165,-0.066,-0.1605
18.009463,0.3135,-0.0795,-0.1905
18.01923,0.303,-0.102,-0.219
18.028997,0.291,-0.1035,-0.2115
18.038764,0.264,-0.108,-0.2085
18.048532,0.267,-0.099,-0.1845
18.058299,0.2625,-0.0795,-0.1455
18.068066,0.279,-0.075,-0.132
18.077833,0.3,-0.066,-0.129
18.087601,0.3135,-0.0585,-0.123
18.097368,0.315,-0.0735,-0.15
18.107135,0.3195,-0.0855,-0.1755
18.116902,0.303,-0.1035,-0.201
18.126669,0.291,-0.1125,-0.2175
18.136437,0.276,-0.1185,-0.21
18.146204,0.261,-0.1035,-0.189
18.155971,0.27,-0.087,-0.165
18.165738,0.27,-0.0765,-0.138
18.175506,0.2985,-0.0675,-0.132
18.185273,0.3045,-0.0585,-0.1245
18.19504,0.324,-0.057,-0.144
18.204807,0.3105,-0.0855,-0.1725
18.214574,0.3075,-0.0915,-0.195
18.224342,0.297,-0.114,-0.21
18.234109,0.276,-0.1065,-0.207
18.243876,0.264,-0.102,-0.189
18.253643,0.2625,-0.1005,-0.165
18.263411,0.2745,-0.0795,-0.1395
18.273178,0.2835,-0.066,-0.1215
18.282945,0.3,-0.057,-0.1275
