Time,A_x [g],A_y [g],A_z [g]
20.296201,0.0,0.795328,0.514624
20.296938,0.0,0.748544,0.514624
20.297676,-0.046784,0.795328,0.46784
20.298413,-0.046784,0.795328,0.46784
20.299151,0.0,0.842112,0.46784
20.299889,0.0,0.842112,0.514624
20.300626,0.0,0.795328,0.514624
20.301364,0.0,0.842112,0.46784
20.302101,0.0,0.842112,0.514624
20.302839,-0.046784,0.888896,0.46784
20.303576,-0.046784,0.842112,0.46784
20.304314,-0.046784,0.888896,0.421056
20.305051,-0.046784,0.842112,0.46784
20.305789,0.0,0.795328,0.46784
20.306526,-0.046784,0.795328,0.514624
20.307264,0.0,0.842112,0.514624
20.308001,0.0,0.842112,0.561408
20.308739,0.0,0.795328,0.514624
20.309476,0.0,0.795328,0.46784
20.310214,0.0,0.795328,0.46784
20.310951,0.0,0.842112,0.46784
20.311689,0.0,0.842112,0.514624
20.312427,0.046784,0.842112,0.46784
20.313164,0.046784,0.842112,0.46784
20.313902,0.0,0.795328,0.514624
20.314639,0.0,0.842112,0.514624
20.315377,0.0,0.842112,0.514624
20.316114,0.0,0.842112,0.46784
20.316852,0.0,0.795328,0.514624
20.317589,0.0,0.795328,0.514624
20.318327,0.0,0.795328,0.514624
20.319064,0.0,0.795328,0.514624
20.319802,-0.046784,0.795328,0.514624
20.320539,0.0,0.795328,0.46784
20.321277,0.046784,0.748544,0.46784
20.322014,0.0,0.748544,0.46784
20.322752,0.046784,0.795328,0.46784
20.323489,0.0,0.795328,0.421056
20.324227,-0.046784,0.842112,0.46784
20.324965,0.0,0.795328,0.46784
20.325702,0.0,0.795328,0.46784
20.32644,0.0,0.888896,0.46784
20.327177,0.0,0.842112,0.46784
20.327915,0.0,0.842112,0.46784
20.328652,0.0,0.842112,0.46784
20.32939,0.0,0.842112,0.46784
20.330127,0.0,0.842112,0.46784
20.330865,0.0,0.795328,0.514624
20.331602,0.046784,0.842112,0.514624
20.33234,0.046784,0.842112,0.46784
20.333077,0.046784,0.795328,0.514624
20.333815,0.046784,0.795328,0.46784
20.334552,0.046784,0.748544,0.46784
20.33529,0.046784,0.795328,0.514624
20.336027,0.0,0.795328,0.514624
20.336765,0.0,0.795328,0.46784
20.337503,0.0,0.795328,0.46784
20.33824,0.0,0.842112,0.514624
20.338978,0.0,0.795328,0.514624
20.339715,0.0,0.795328,0.421056
20.340453,0.0,0.795328,0.46784
20.34119,0.0,0.795328,0.46784
20.341928,0.046784,0.795328,0.46784
20.342665,0.0,0.795328,0.46784
20.343403,0.0,0.795328,0.514624
20.34414,0.0,0.842112,0.46784
20.344878,0.0,0.842112,0.46784
20.345615,0.0,0.842112,0.46784
20.346353,0.046784,0.795328,0.46784
20.34709,-0.046784,0.795328,0.514624
20.347828,0.0,0.748544,0.514624
20.348565,0.0,0.795328,0.514624
20.349303,0.0,0.748544,0.514624
20.350041,0.0,0.795328,0.46784
20.350778,0.046784,0.795328,0.514624
20.351516,0.046784,0.795328,0.514624
20.352253,0.046784,0.842112,0.561408
20.352991,0.0,0.795328,0.561408
20.353728,0.0,0.795328,0.561408
20.354466,0.0,0.842112,0.46784
20.355203,0.0,0.842112,0.514624
20.355941,0.0,0.842112,0.46784
20.356678,0.0,0.795328,0.514624
20.357416,0.0,0.842112,0.46784
20.358153,0.0,0.842112,0.46784
20.358891,0.0,0.795328,0.561408
20.359628,0.0,0.795328,0.46784
20.360366,0.0,0.842112,0.46784
20.361103,0.046784,0.842112,0.46784
20.361841,0.0,0.795328,0.514624
20.362579,-0.046784,0.795328,0.514624
20.363316,0.0,0.795328,0.561408
20.364054,0.0,0.795328,0.46784
20.364791,0.046784,0.795328,0.46784
20.365529,0.0,0.795328,0.46784
20.366266,0.0,0.842112,0.46784
20.367004,0.046784,0.795328,0.46784
20.367741,0.0,0.795328,0.514624
20.368479,0.046784,0.842112,0.514624
20.369216,0.046784,0.842112,0.514624
20.369954,0.046784,0.795328,0.514624
20.370691,0.046784,0.795328,0.514624
20.371429,0.0,0.795328,0.514624
20.372166,0.046784,0.795328,0.514624
20.372904,0.046784,0.842112,0.514624
20.373641,0.046784,0.795328,0.46784
20.374379,0.0,0.795328,0.514624
20.375117,0.0,0.795328,0.514624
20.375854,0.0,0.795328,0.46784
20.376592,0.0,0.795328,0.46784
20.377329,0.0,0.842112,0.46784
20.378067,0.0,0.842112,0.421056
20.378804,0.0,0.842112,0.46784
20.379542,-0.046784,0.842112,0.514624
20.380279,0.0,0.842112,0.514624
20.381017,0.0,0.795328,0.514624
20.381754,-0.046784,0.795328,0.46784
20.382492,0.046784,0.795328,0.46784
20.383229,0.0,0.842112,0.46784
20.383967,0.0,0.842112,0.46784
20.384704,0.0,0.842112,0.46784
20.385442,0.046784,0.842112,0.46784
20.386179,0.0,0.795328,0.514624
20.386917,0.046784,0.795328,0.514624
20.387655,0.046784,0.795328,0.46784
20.388392,0.046784,0.795328,0.514624
20.38913,0.0,0.842112,0.514624
20.389867,0.046784,0.842112,0.514624
20.390605,0.0,0.842112,0.561408
20.391342,0.0,0.795328,0.561408
20.39208,0.046784,0.842112,0.514624
20.392817,0.0,0.842112,0.514624
20.393555,0.0,0.842112,0.514624
20.394292,0.046784,0.842112,0.46784
20.39503,0.0,0.795328,0.46784
20.395767,0.0,0.842112,0.46784
20.396505,0.0,0.795328,0.46784
20.397242,0.0,0.795328,0.46784
20.39798,0.046784,0.795328,0.46784
20.398717,0.046784,0.888896,0.561408
20.399455,0.0,0.795328,0.514624
20.400193,0.0,0.842112,0.514624
20.40093,0.0,0.842112,0.46784
20.401668,0.0,0.795328,0.46784
20.402405,0.0,0.795328,0.46784
20.403143,0.046784,0.795328,0.514624
