Time,M_x [gauss],M_y [gauss],M_z [gauss]
19.28117,0.348,0.018,0.0525
19.290936,0.3765,0.021,0.0135
19.300702,0.345,-0.0105,-0.0045
19.310468,0.324,0.018,0.0405
19.320235,0.378,0.027,0.039
19.330001,0.3615,0.0045,-0.0165
19.339767,0.3345,0.0,0.0165
19.349533,0.3525,0.03,0.0495
19.359299,0.378,0.0105,0.003
19.369065,0.342,-0.0015,-0.009
19.378831,0.351,0.0195,0.048
19.388597,0.3735,0.021,0.0285
19.398363,0.3525,0.003,-0.015
19.40813,0.3435,0.0075,0.0315
19.417896,0.3675,0.0345,0.042
19.427662,0.3705,0.006,-0.0045
19.437428,0.3345,-0.003,0.003
19.447194,0.3495,0.0225,0.042
19.45696,0.3765,0.018,0.015
19.466726,0.3525,-0.0075,-0.0135
19.476492,0.327,0.0105,0.03
19.486258,0.369,0.024,0.042
19.496025,0.3675,0.0075,-0.006
19.505791,0.333,0.0,0.0105
19.515557,0.3495,0.033,0.0495
19.525323,0.375,0.0195,0.0075
19.535089,0.3525,-0.012,-0.003
19.544855,0.345,0.024,0.045
19.554621,0.378,0.0285,0.033
19.564387,0.3555,0.0,-0.012
19.574153,0.327,0.012,0.0285
19.583919,0.3615,0.0285,0.0495
19.593686,0.3735,0.0105,-0.0045
19.603452,0.339,-0.0075,-0.0015
19.613218,0.342,0.024,0.048
19.622984,0.378,0.024,0.0225
19.63275,0.354,-0.009,-0.015
19.642516,0.339,0.0075,0.036
19.652282,0.363,0.036,0.0435
19.662048,0.3645,0.003,-0.0135
19.671814,0.3315,0.0,0.0075
19.681581,0.354,0.0345,0.0585
19.691347,0.378,0.018,0.0135
19.701111,0.348,-0.006,-0.003
19.710876,0.345,0.0195,0.0435
19.720641,0.381,0.0285,0.027
19.730405,0.3555,-0.0015,-0.021
19.74017,0.339,0.0015,0.0255
19.749935,0.3585,0.0345,0.0465
19.7597,0.3795,0.009,-0.0015
19.769464,0.3345,-0.003,-0.003
19.779229,0.342,0.021,0.045
19.788994,0.378,0.0195,0.0255
19.798758,0.3525,-0.006,-0.0135
19.808523,0.33,0.006,0.036
19.818288,0.3675,0.0285,0.042
19.828052,0.3675,0.003,-0.006
19.837817,0.3315,-0.009,0.0075
19.847582,0.357,0.024,0.0435
19.857346,0.3735,0.009,0.0045
19.867111,0.3435,-0.012,-0.009
19.876876,0.3405,0.0165,0.0405
19.886641,0.3675,0.03,0.0375
19.896405,0.3645,0.0045,-0.015
19.90617,0.3255,0.0,0.018
19.915935,0.3615,0.0285,0.0405
19.925699,0.3735,0.012,0.006
19.935464,0.339,-0.0015,-0.0075
19.945229,0.3435,0.0165,0.057
19.954993,0.3735,0.024,0.03
19.964758,0.3555,-0.0045,-0.009
19.974523,0.3345,0.009,0.0315
19.984288,0.3615,0.0255,0.0345
19.994052,0.3705,0.009,-0.0135
20.003817,0.345,-0.0015,0.0045
20.013582,0.3465,0.0255,0.0495
20.023346,0.3765,0.009,0.0195
20.033111,0.351,-0.0075,-0.012
20.042876,0.336,0.015,0.0345
20.05264,0.363,0.024,0.0345
20.062405,0.369,0.003,-0.0135
20.07217,0.315,-0.0015,0.012
20.081934,0.3585,0.027,0.0555
20.091699,0.3765,0.015,0.0
20.101464,0.3405,-0.006,-0.009
20.111229,0.345,0.0105,0.039
20.120993,0.378,0.033,0.0255
20.130758,0.36,-0.0045,-0.012
20.140523,0.33,0.0075,0.0315
20.150287,0.3675,0.0315,0.054
20.160052,0.3765,0.009,-0.0075
20.169817,0.3315,-0.003,0.0045
20.179581,0.342,0.018,0.0435
20.189346,0.375,0.018,0.009
20.199111,0.345,-0.0135,-0.006
20.208875,0.339,0.0135,0.0315
20.21864,0.3675,0.0285,0.0435
20.228405,0.36,0.006,-0.018
20.23817,0.333,0.009,0.0195
20.247934,0.354,0.027,0.045
20.257699,0.378,0.015,0.009
20.267464,0.336,-0.0105,-0.0075
20.277228,0.342,0.0195,0.048
20.286993,0.369,0.0225,0.0285
20.296758,0.354,-0.003,-0.018
20.306522,0.3285,0.003,0.03
20.316287,0.369,0.0285,0.0435
20.326052,0.372,0.0075,-0.003
20.335817,0.3375,0.0045,-0.006
20.345581,0.345,0.0225,0.048
20.355346,0.378,0.024,0.015
20.365111,0.342,-0.0075,-0.0105
20.374875,0.336,0.0165,0.036
20.38464,0.366,0.027,0.033
20.394405,0.375,0.0075,-0.012
20.404169,0.3375,0.0,0.0105
20.413934,0.354,0.0195,0.051
20.423699,0.378,0.0075,0.003
20.433463,0.336,-0.006,-0.0075
20.443228,0.345,0.015,0.042
20.452993,0.369,0.027,0.0315
20.462758,0.3645,-0.006,-0.003
20.472522,0.3285,0.003,0.0195
20.482287,0.372,0.0285,0.0495
20.492052,0.3645,0.0105,-0.003
20.501816,0.3435,-0.006,-0.009
20.511581,0.342,0.015,0.0525
20.521346,0.378,0.018,0.021
20.53111,0.345,-0.006,-0.0165
20.540875,0.339,0.0045,0.0345
20.55064,0.372,0.027,0.039
20.560404,0.3705,0.003,-0.012
20.570169,0.336,-0.0015,0.0105
20.579934,0.3465,0.021,0.048
20.589699,0.3825,0.0165,0.0045
20.599463,0.339,-0.0045,-0.012
20.609228,0.336,0.0135,0.0495
20.618993,0.372,0.024,0.036
20.628757,0.3555,-0.0105,-0.0135
20.638522,0.339,0.0045,0.018
20.648287,0.357,0.0345,0.0525
20.658051,0.375,0.0135,0.0015
20.667816,0.339,-0.0075,0.0
20.677582,0.3435,0.027,0.051
20.687348,0.378,0.03,0.0165
20.697114,0.351,-0.003,-0.018
20.70688,0.3195,0.009,0.0315
20.716646,0.369,0.024,0.0435
20.726412,0.3705,0.012,-0.009
20.736178,0.342,-0.0015,0.0075
20.745944,0.3495,0.0255,0.0585
20.75571,0.3795,0.018,0.0105
20.765476,0.3435,-0.003,-0.009
20.775242,0.336,0.0165,0.042
20.785008,0.369,0.021,0.0285
20.794774,0.363,-0.0075,-0.018
20.80454,0.3345,0.0,0.027
20.814305,0.3555,0.024,0.051
20.824071,0.3795,0.018,0.0045
20.833837,0.3375,0.0015,-0.0105
20.843603,0.339,0.0225,0.045
20.853369,0.375,0.0195,0.0225
20.863135,0.3525,-0.0015,-0.015
20.872901,0.33,0.0105,0.033
20.882667,0.366,0.0225,0.0465
20.892433,0.3645,0.0015,-0.009
20.902199,0.342,0.0015,0.009
20.911965,0.3555,0.0255,0.048
20.921731,0.381,0.015,0.0135
20.931497,0.342,-0.003,-0.009
20.941263,0.3375,0.0135,0.0405
20.951029,0.375,0.024,0.042
20.960795,0.366,0.0015,-0.015
20.970561,0.3285,-0.003,0.0195
20.980327,0.3615,0.0255,0.054
20.990093,0.3765,0.0075,0.0045
20.999859,0.348,-0.003,-0.003
21.009625,0.342,0.021,0.051
21.019391,0.372,0.0255,0.027
21.029156,0.357,0.0015,-0.0045
21.038922,0.327,-0.003,0.03
21.048688,0.3735,0.0315,0.0435
21.058454,0.3675,0.0135,-0.003
21.06822,0.3315,-0.003,0.003
21.077986,0.348,0.0285,0.054
21.087752,0.375,0.0255,0.0105
21.097518,0.351,-0.0015,-0.015
21.107284,0.339,0.015,0.036
21.11705,0.372,0.027,0.036
21.126816,0.3585,-0.012,-0.009
21.136582,0.3285,0.0,0.009
21.146348,0.354,0.03,0.0585
21.156114,0.375,0.0195,0.006
21.16588,0.339,-0.006,0.0
21.175646,0.3435,0.015,0.045
21.185412,0.3705,0.018,0.027
21.195178,0.357,0.0,-0.0165
21.204944,0.3405,0.0135,0.033
21.21471,0.3705,0.027,0.048
21.224476,0.372,0.018,0.0015
21.234242,0.3345,-0.0045,0.0045
21.244008,0.3495,0.0285,0.051
21.253773,0.372,0.0195,0.015
21.263539,0.3495,-0.0045,-0.0165
21.273305,0.3285,0.015,0.033
21.283071,0.369,0.027,0.036
21.292837,0.3585,0.003,-0.009
21.302603,0.342,-0.003,0.0195
21.312369,0.354,0.027,0.054
21.322135,0.378,0.021,0.0105
21.331901,0.339,-0.0135,-0.006
21.341667,0.336,0.0255,0.0465
21.351433,0.3675,0.024,0.036
21.361199,0.363,0.0015,-0.0045
21.370965,0.33,-0.006,0.021
21.380731,0.3615,0.0285,0.048
21.390497,0.378,0.015,-0.003
21.400263,0.345,-0.0045,-0.003
21.410029,0.348,0.024,0.0495
21.419795,0.375,0.0225,0.018
21.429561,0.3555,-0.0075,-0.0225
21.439327,0.3345,0.0045,0.0285
21.449093,0.3675,0.024,0.0405
21.458859,0.363,0.0075,-0.012
21.468625,0.336,-0.006,0.006
21.47839,0.3585,0.027,0.0555
21.488156,0.378,0.0195,0.006
21.497922,0.351,-0.0105,-0.009
21.507688,0.345,0.0225,0.051
21.517454,0.3765,0.0285,0.0345
21.52722,0.3615,-0.0015,-0.0165
21.536986,0.3315,0.009,0.0225
21.546752,0.3555,0.0225,0.054
21.556518,0.3765,0.0165,-0.0075
21.566284,0.345,0.0,-0.006
21.57605,0.351,0.0135,0.051
21.585816,0.375,0.0285,0.0255
21.595582,0.351,-0.0015,-0.012
21.605348,0.327,0.0015,0.036
21.615114,0.3585,0.0315,0.042
21.62488,0.3675,0.006,-0.003
21.634646,0.3285,-0.0015,0.0
21.644412,0.345,0.024,0.0555
21.654177,0.381,0.021,0.012
21.663942,0.348,-0.006,-0.012
21.673707,0.33,0.009,0.042
21.683472,0.375,0.027,0.03
21.693237,0.36,-0.003,-0.0135
21.703002,0.3285,-0.006,0.012
21.712767,0.348,0.027,0.0525
21.722533,0.3885,0.0165,0.0
21.732298,0.3255,0.0015,-0.003
21.742063,0.342,0.0195,0.048
21.751828,0.3735,0.021,0.024
21.761593,0.36,-0.0075,-0.0165
21.771358,0.333,0.0105,0.0345
21.781123,0.363,0.0315,0.045
21.790888,0.375,0.0015,-0.0105
21.800653,0.339,0.0015,-0.0015
21.810419,0.3555,0.0255,0.0495
21.820184,0.3765,0.0195,0.0075
21.829949,0.351,-0.0075,-0.0225
21.839714,0.339,0.0165,0.0405
21.849479,0.372,0.0315,0.042
21.859244,0.3585,-0.0015,-0.0105
21.869009,0.3255,0.0,0.0165
21.878774,0.363,0.024,0.0525
21.888539,0.381,0.015,-0.0015
21.898305,0.336,-0.018,-0.006
21.90807,0.345,0.012,0.042
21.917835,0.375,0.018,0.024
21.9276,0.354,0.0015,-0.018
21.937365,0.3255,0.012,0.0225
21.94713,0.363,0.0255,0.042
21.956895,0.3705,0.0105,-0.0105
21.96666,0.3375,-0.003,0.006
21.976425,0.345,0.0255,0.051
21.986191,0.3825,0.0255,0.0135
21.995956,0.3525,-0.0075,-0.0135
22.005721,0.339,0.021,0.033
22.015486,0.3765,0.033,0.039
22.025251,0.366,0.0075,-0.006
22.035016,0.33,-0.0015,0.0075
22.044781,0.354,0.0255,0.0525
22.054546,0.3765,0.012,0.0105
22.064311,0.3405,-0.003,-0.0075
22.074077,0.3405,0.0165,0.0435
22.083842,0.369,0.018,0.03
22.093607,0.3585,0.0,-0.0195
22.103372,0.3345,0.003,0.027
22.113137,0.3615,0.027,0.045
22.122902,0.3795,0.0135,-0.003
22.132667,0.3315,-0.015,-0.0015
22.142432,0.345,0.0165,0.048
22.152197,0.3735,0.0225,0.0165
22.161963,0.3465,-0.0105,-0.0075
22.171728,0.3345,0.0075,0.033
22.181493,0.378,0.0345,0.0375
22.191258,0.366,0.003,-0.0105
22.201023,0.3375,0.0,0.009
22.210788,0.36,0.0195,0.048
22.220553,0.384,0.0135,0.0045
22.230318,0.3405,-0.006,-0.0075
22.240083,0.336,0.0105,0.0375
22.249848,0.378,0.0315,0.033
22.259614,0.3585,0.006,-0.015
22.269379,0.336,0.003,0.027
22.279144,0.3585,0.0345,0.045
22.288909,0.366,0.009,0.0045
22.298674,0.333,0.0,-0.006
22.308439,0.345,0.021,0.0495
22.318204,0.3705,0.024,0.021
22.327969,0.351,-0.0015,-0.0105
22.337734,0.324,0.006,0.0405
22.3475,0.378,0.03,0.0375
22.357265,0.369,-0.0015,-0.0165
22.36703,0.321,-0.003,0.015
22.376795,0.3525,0.033,0.045
22.38656,0.3675,0.018,0.003
22.396325,0.3435,-0.009,-0.009
22.40609,0.3465,0.009,0.0405
22.415855,0.372,0.0255,0.036
22.42562,0.3585,-0.003,-0.012
22.435386,0.342,0.003,0.021
22.445151,0.3555,0.033,0.0525
22.454916,0.381,0.0135,-0.003
22.464681,0.339,-0.003,-0.0015
22.474446,0.3435,0.012,0.042
22.484211,0.378,0.0285,0.027
22.493976,0.3525,-0.0075,-0.0165
22.503741,0.333,0.003,0.039
22.513506,0.357,0.03,0.039
22.523272,0.363,0.0045,-0.006
22.533037,0.3345,0.0015,0.009
22.542802,0.351,0.0255,0.0525
22.552567,0.372,0.0165,0.003
22.562332,0.3465,-0.0075,-0.006
22.572097,0.33,0.018,0.0405
22.581862,0.378,0.0255,0.036
22.591627,0.363,-0.003,-0.012
22.601392,0.333,-0.003,0.0225
22.611158,0.3615,0.0285,0.0525
22.620923,0.375,0.0135,0.0045
22.630689,0.3405,-0.0045,-0.0075
22.640455,0.339,0.0225,0.045
22.650222,0.369,0.015,0.0285
22.659988,0.3525,0.006,-0.0105
22.669755,0.3345,0.006,0.0315
22.679521,0.369,0.0285,0.0465
22.689287,0.3705,0.006,-0.0045
22.699054,0.3345,-0.003,0.009
22.70882,0.348,0.021,0.051
22.718587,0.3735,0.0225,0.012
22.728353,0.348,-0.009,-0.0045
22.73812,0.336,0.009,0.0465
22.747886,0.3735,0.036,0.0435
22.757652,0.36,-0.003,-0.018
22.767419,0.3255,-0.003,0.0105
22.777185,0.357,0.027,0.0525
22.786952,0.3795,0.0135,0.0015
22.796718,0.3435,-0.0045,-0.0075
22.806484,0.336,0.024,0.054
22.816251,0.3795,0.0255,0.024
22.826017,0.3585,-0.0075,-0.015
22.835784,0.3435,0.0075,0.03
22.84555,0.3615,0.027,0.051
22.855316,0.375,0.0135,-0.006
22.865083,0.3315,-0.0075,0.0
22.874849,0.366,0.027,0.0465
22.884616,0.3825,0.021,0.0135
22.894382,0.3495,-0.0105,-0.015
22.904148,0.3315,0.0105,0.048
22.913915,0.381,0.0225,0.0375
22.923681,0.363,0.0075,-0.012
22.933448,0.3225,0.0075,0.009
22.943214,0.354,0.0315,0.0465
22.95298,0.3765,0.0165,-0.0045
22.962747,0.3405,-0.009,-0.0105
22.972513,0.3375,0.0195,0.042
22.98228,0.3795,0.0255,0.03
22.992046,0.357,-0.006,-0.0165
23.001812,0.3435,0.0,0.027
23.011579,0.3645,0.0315,0.0495
23.021345,0.3765,0.0045,0.0
23.031112,0.3285,-0.009,-0.009
23.040878,0.3435,0.0225,0.0405
23.050644,0.3825,0.021,0.027
23.060411,0.345,-0.0015,-0.012
23.070177,0.333,0.0075,0.036
23.079944,0.372,0.0225,0.0375
23.08971,0.3645,-0.0015,-0.0135
23.099477,0.3255,-0.006,0.006
23.109243,0.354,0.036,0.051
23.119009,0.3825,0.0135,0.009
23.128776,0.3375,-0.006,-0.012
23.138542,0.342,0.0165,0.045
23.148309,0.378,0.03,0.0345
23.158075,0.3525,-0.009,-0.0105
23.167841,0.3375,0.0045,0.018
23.177608,0.351,0.0315,0.048
23.187374,0.3765,0.009,-0.0045
23.197141,0.3345,-0.003,-0.003
23.206907,0.354,0.021,0.051
23.216673,0.381,0.0285,0.0195
23.22644,0.354,-0.006,-0.012
23.236206,0.3375,0.009,0.027
23.245973,0.3705,0.0255,0.036
23.255739,0.3675,0.0015,-0.018
23.265505,0.3375,-0.0015,0.0075
23.275272,0.3615,0.03,0.042
23.285038,0.375,0.021,0.0075
23.294805,0.342,-0.006,-0.0105
23.304571,0.3405,0.0165,0.0375
23.314337,0.375,0.024,0.0345
23.324104,0.357,-0.018,-0.012
23.33387,0.3315,-0.0015,0.012
23.343637,0.354,0.0285,0.0525
23.353403,0.3705,0.0135,-0.006
23.363169,0.3375,-0.003,-0.009
23.372936,0.345,0.024,0.045
23.382702,0.3735,0.027,0.0225
23.392469,0.348,-0.0075,-0.0135
23.402235,0.3345,0.003,0.03
23.412001,0.366,0.0285,0.042
23.421768,0.372,0.0045,-0.009
23.431534,0.327,-0.0015,0.0015
23.441301,0.3555,0.027,0.054
23.451067,0.3765,0.0195,0.015
23.460834,0.345,-0.0015,-0.009
23.4706,0.336,0.018,0.039
23.480366,0.3765,0.021,0.039
23.490133,0.3645,-0.003,-0.015
23.499899,0.33,0.0015,0.0195
23.509666,0.357,0.03,0.0525
23.519432,0.3765,0.015,-0.0015
23.529198,0.3405,-0.0015,-0.003
23.538965,0.3435,0.024,0.0435
23.548731,0.3795,0.0315,0.0285
23.558498,0.354,0.0015,-0.0075
23.568264,0.333,0.0,0.0315
23.57803,0.369,0.0345,0.0495
23.587797,0.3675,0.006,-0.006
23.597563,0.333,0.0,0.0
23.60733,0.345,0.027,0.042
23.617098,0.3765,0.0225,0.012
23.626865,0.3495,-0.006,-0.0105
23.636632,0.3285,0.012,0.0405
23.6464,0.3705,0.0315,0.039
23.656167,0.3645,0.003,-0.009
23.665934,0.3285,-0.003,0.018
23.675702,0.3555,0.033,0.0525
23.685469,0.3705,0.0165,0.0105
23.695236,0.3345,-0.0015,-0.0045
23.705004,0.342,0.021,0.054
23.714771,0.384,0.0195,0.0345
23.724538,0.357,0.003,-0.012
23.734306,0.339,0.006,0.03
23.744073,0.366,0.0255,0.048
23.75384,0.3735,0.0105,0.0
23.763607,0.336,-0.009,0.003
23.773375,0.3555,0.0255,0.054
23.783142,0.3765,0.021,0.018
23.792909,0.3585,-0.0045,-0.0135
23.802677,0.3405,0.015,0.0255
23.812444,0.3645,0.03,0.033
23.822211,0.3675,-0.0015,-0.0075
23.831979,0.3225,-0.0045,0.015
23.841746,0.3615,0.024,0.057
23.851513,0.375,0.018,0.012
23.861281,0.3435,-0.006,-0.0075
23.871048,0.3285,0.024,0.0375
23.880815,0.3825,0.0255,0.0285
23.890583,0.3525,-0.0045,-0.0105
23.90035,0.333,0.0105,0.024
23.910117,0.36,0.036,0.0495
23.919884,0.381,0.0135,0.003
23.929652,0.3255,-0.006,0.003
23.939419,0.3495,0.018,0.0375
23.949186,0.3765,0.021,0.018
23.958954,0.3435,0.0,-0.015
23.968721,0.3375,0.0105,0.036
23.978488,0.3765,0.0345,0.0345
23.988256,0.3645,0.009,-0.009
23.998023,0.3315,-0.0015,0.0075
24.00779,0.351,0.027,0.045
24.017558,0.3675,0.012,0.006
24.027325,0.342,-0.003,-0.003
24.037092,0.333,0.024,0.048
24.046859,0.372,0.024,0.039
24.056627,0.354,0.0015,-0.024
24.066394,0.3315,0.0045,0.0285
24.076161,0.357,0.033,0.0495
24.085929,0.372,0.009,0.003
24.095696,0.339,-0.0015,-0.006
24.105463,0.342,0.024,0.051
24.115231,0.375,0.0285,0.0165
24.124998,0.3525,0.0015,-0.0105
24.134765,0.333,0.0045,0.033
24.144533,0.363,0.027,0.039
24.1543,0.3645,0.0045,-0.0045
24.164067,0.3255,-0.0045,0.006
24.173835,0.351,0.0255,0.0525
24.183602,0.3735,0.012,0.009
24.193369,0.3495,-0.0015,-0.012
24.203136,0.3345,0.015,0.045
24.212904,0.3675,0.03,0.0405
24.222671,0.36,0.003,-0.0105
24.232438,0.3285,0.009,0.0255
24.242206,0.3615,0.03,0.054
24.251973,0.3735,0.015,-0.0075
24.26174,0.3405,-0.0105,-0.003
24.271508,0.345,0.0195,0.045
24.281275,0.3765,0.0315,0.021
24.291042,0.348,0.006,-0.009
24.30081,0.321,0.006,0.036
24.310577,0.3645,0.036,0.0465
24.320344,0.378,0.0075,-0.0075
24.330112,0.336,0.0,0.006
24.339879,0.3495,0.021,0.048
24.349646,0.3765,0.0195,0.003
24.359413,0.3435,-0.0045,-0.0195
24.369181,0.336,0.009,0.0375
24.378948,0.372,0.033,0.0285
24.388715,0.36,0.0045,-0.003
24.398483,0.336,0.003,0.0165
24.40825,0.357,0.036,0.042
24.418017,0.3795,0.0165,0.0015
24.427785,0.3345,-0.009,-0.0135
24.437552,0.351,0.015,0.0405
24.447319,0.381,0.0285,0.0315
24.457087,0.357,-0.003,-0.012
24.466854,0.3315,-0.003,0.0135
24.476621,0.36,0.0225,0.042
24.486388,0.369,0.006,-0.0075
24.496156,0.3285,-0.006,0.0015
24.505923,0.3495,0.0165,0.0525
24.51569,0.3765,0.0195,0.0135
24.525458,0.348,-0.0045,-0.0075
24.535225,0.3405,0.015,0.039
24.544992,0.369,0.027,0.0405
24.55476,0.3675,0.0045,-0.012
24.564527,0.3345,0.003,0.021
24.574294,0.36,0.0375,0.0495
24.584059,0.3765,0.018,0.0075
24.593825,0.342,-0.006,-0.006
24.60359,0.3465,0.015,0.045
24.613355,0.375,0.0255,0.024
24.62312,0.3555,-0.0015,-0.0075
24.632885,0.3315,0.012,0.0315
24.642651,0.378,0.0405,0.039
24.652416,0.3645,0.0105,0.0
24.662181,0.3435,-0.006,0.0
24.671946,0.3435,0.0165,0.045
24.681711,0.3825,0.0225,0.012
24.691477,0.3315,-0.0045,-0.009
24.701242,0.339,0.0105,0.0405
24.711007,0.3735,0.027,0.0405
24.720772,0.363,0.0045,-0.0105
24.730537,0.3375,-0.0045,0.009
24.740303,0.354,0.0375,0.0525
24.750068,0.3795,0.012,0.003
24.759833,0.345,-0.0195,-0.0045
24.769598,0.345,0.015,0.0465
24.779363,0.372,0.0255,0.0345
24.789129,0.3555,-0.003,-0.0135
24.798894,0.333,0.0075,0.018
24.808659,0.3615,0.03,0.0405
24.818424,0.378,0.009,-0.0045
24.828189,0.3315,-0.009,-0.0045
24.837955,0.345,0.018,0.0555
24.84772,0.3705,0.0195,0.024
24.857485,0.36,-0.003,-0.012
24.86725,0.333,0.0105,0.03
24.877015,0.3615,0.0375,0.0465
24.886781,0.3675,0.0045,-0.0165
24.896546,0.333,-0.006,0.0015
24.906311,0.351,0.024,0.048
24.916076,0.3765,0.015,0.015
24.925841,0.3345,-0.0105,-0.012
24.935607,0.3315,0.009,0.045
24.945372,0.3705,0.03,0.03
24.955137,0.3675,-0.0015,-0.015
24.964902,0.336,0.006,0.021
24.974667,0.36,0.0315,0.0495
24.984433,0.3735,0.009,0.0
24.994198,0.3345,-0.003,-0.003
