Time,M_x [gauss],M_y [gauss],M_z [gauss]
12.183057,0.345,-0.0105,-0.0105
12.192826,0.3615,0.027,0.048
12.202596,0.351,-0.003,-0.0075
12.212365,0.3555,0.021,0.0495
12.222135,0.342,0.0,-0.0045
12.231904,0.354,0.021,0.051
12.241674,0.351,-0.003,0.0
12.251443,0.354,0.0255,0.0585
12.261212,0.3645,0.003,-0.0105
12.270982,0.3525,0.0195,0.054
12.280751,0.369,-0.0045,-0.0135
12.290521,0.348,0.024,0.042
12.30029,0.369,0.006,-0.0045
12.31006,0.348,0.0225,0.0435
12.319829,0.3585,0.0045,-0.012
12.329599,0.3495,0.0165,0.0435
12.339368,0.372,0.0075,-0.0015
12.349138,0.336,0.009,0.0495
12.358907,0.3705,0.0045,-0.0105
12.368676,0.339,0.012,0.042
12.378446,0.3705,0.0015,-0.003
12.388215,0.3375,0.006,0.042
12.397985,0.3795,0.0195,-0.0015
12.407754,0.339,0.009,0.0345
12.417524,0.372,0.0165,0.009
12.427293,0.339,0.009,0.036
12.437063,0.363,0.021,0.006
12.446832,0.333,-0.0015,0.024
12.456601,0.3765,0.015,0.012
12.466371,0.3285,-0.0015,0.0315
12.47614,0.3705,0.021,0.0135
12.48591,0.333,-0.003,0.0225
12.495679,0.369,0.0255,0.021
12.505449,0.336,0.0015,0.018
12.515218,0.3735,0.021,0.033
12.524988,0.339,-0.0165,0.0105
12.534757,0.3735,0.03,0.027
12.544527,0.33,-0.0075,0.0045
12.554296,0.3735,0.0285,0.033
12.564065,0.3375,-0.009,-0.006
12.573835,0.3675,0.0285,0.039
12.583604,0.3345,-0.009,0.0045
12.593374,0.3735,0.0255,0.0435
12.603143,0.339,-0.0015,-0.0015
12.612913,0.3675,0.0255,0.0405
12.622682,0.3405,-0.012,-0.003
12.632452,0.363,0.0315,0.051
12.642221,0.3525,-0.0045,-0.0075
12.651991,0.3585,0.033,0.048
12.66176,0.3435,-0.0045,-0.0045
12.671529,0.354,0.0285,0.057
12.681299,0.354,-0.006,-0.003
12.691068,0.3585,0.027,0.045
12.700838,0.3555,0.0,-0.0135
12.710607,0.3435,0.0195,0.051
12.720377,0.3585,0.0105,-0.006
12.730146,0.342,0.0195,0.0465
12.739916,0.3615,-0.0015,-0.0075
12.749685,0.3435,0.0135,0.0525
12.759454,0.3705,0.006,-0.012
12.769224,0.336,0.0195,0.048
12.778993,0.372,0.009,-0.003
12.788763,0.3345,0.015,0.036
12.798532,0.3675,0.0105,-0.003
12.808302,0.336,0.015,0.042
12.818071,0.3765,0.0135,0.0
12.827841,0.3345,0.0135,0.042
12.83761,0.375,0.018,0.006
12.84738,0.3315,0.0075,0.0375
12.857149,0.372,0.018,0.006
12.866918,0.3285,-0.0015,0.03
12.876687,0.3705,0.0165,0.0105
12.886456,0.3375,0.0045,0.024
12.896224,0.372,0.024,0.012
12.905993,0.333,0.0,0.0225
12.915762,0.369,0.0225,0.018
12.925531,0.3375,-0.006,0.018
12.9353,0.3705,0.0255,0.0195
12.945069,0.327,0.0,0.015
12.954837,0.3705,0.024,0.0285
12.964606,0.3345,-0.009,0.0135
12.974375,0.3735,0.027,0.0285
12.984144,0.345,-0.009,0.0075
12.993913,0.3675,0.0225,0.0405
13.003682,0.3465,-0.003,0.006
13.013451,0.3645,0.021,0.033
13.023219,0.3345,-0.012,-0.0045
13.032988,0.3585,0.033,0.039
13.042757,0.3495,-0.0045,0.0
13.052526,0.363,0.033,0.036
13.062295,0.3465,0.003,-0.006
13.072064,0.351,0.021,0.0495
13.081833,0.3495,-0.0075,-0.021
13.091601,0.3525,0.0255,0.045
13.10137,0.357,0.0,-0.009
13.111139,0.351,0.021,0.0465
13.120908,0.354,-0.0015,-0.009
13.130677,0.3465,0.0225,0.048
13.140446,0.3555,0.0,-0.0135
13.150214,0.345,0.0135,0.051
13.159983,0.366,0.0015,-0.0075
13.169752,0.3495,0.0165,0.045
13.179521,0.3615,0.0135,-0.015
13.18929,0.3435,0.015,0.048
13.199059,0.366,0.0045,-0.0105
13.208828,0.339,0.021,0.045
13.218596,0.366,0.006,-0.0105
13.228365,0.342,0.009,0.042
13.238134,0.3735,0.0165,0.0015
13.247903,0.33,0.0165,0.0345
13.257672,0.375,0.0135,-0.0015
13.267441,0.3255,0.015,0.045
13.27721,0.381,0.0165,0.0045
13.286978,0.3405,0.006,0.0345
13.296747,0.3735,0.0225,0.003
13.306516,0.3375,0.003,0.0285
13.316285,0.372,0.024,0.006
13.326054,0.342,0.0,0.03
13.335823,0.375,0.027,0.012
13.345591,0.3405,-0.0015,0.03
13.35536,0.366,0.027,0.0225
13.365129,0.339,0.0,0.0195
13.374898,0.378,0.03,0.0255
13.384667,0.336,-0.006,0.0225
13.394436,0.369,0.018,0.0195
13.404205,0.333,-0.009,0.0105
13.413973,0.372,0.0225,0.0255
13.423742,0.342,-0.009,0.0075
13.433511,0.3675,0.027,0.036
13.44328,0.342,-0.0045,-0.003
13.453049,0.3705,0.0225,0.033
13.462818,0.342,-0.0075,-0.0075
13.472587,0.3735,0.03,0.0405
13.482355,0.3435,-0.003,-0.0045
13.492124,0.3645,0.024,0.042
13.501893,0.348,-0.0075,-0.009
13.511662,0.3645,0.03,0.0465
13.521431,0.3495,0.0,-0.0045
13.5312,0.354,0.03,0.0495
13.540968,0.348,-0.0045,-0.009
13.550737,0.3465,0.0225,0.0465
13.560506,0.3525,0.0015,-0.0075
13.570275,0.354,0.024,0.0495
13.580044,0.363,0.0,-0.0075
13.589813,0.342,0.0225,0.0495
13.599582,0.3615,0.0,-0.009
13.60935,0.3345,0.021,0.048
13.619119,0.363,0.0105,-0.0075
13.628888,0.3435,0.0225,0.0465
13.638657,0.3585,0.0105,-0.006
13.648426,0.339,0.012,0.0465
13.658195,0.3675,0.0105,-0.006
13.667964,0.333,0.012,0.0465
13.677732,0.366,0.018,-0.009
13.687501,0.333,0.006,0.042
13.69727,0.372,0.0165,0.003
13.707039,0.3375,0.0105,0.033
13.716808,0.372,0.018,0.0015
13.726577,0.333,0.006,0.039
13.736345,0.372,0.012,0.0045
13.746114,0.333,0.0105,0.036
13.755883,0.3735,0.0165,0.0105
13.765652,0.3285,-0.003,0.0285
13.775421,0.372,0.0225,0.0225
13.78519,0.333,0.009,0.0255
13.794959,0.375,0.024,0.0195
13.804727,0.327,-0.0015,0.0075
13.814496,0.375,0.0255,0.0255
13.824265,0.3345,-0.0105,0.0165
13.834034,0.369,0.033,0.0285
13.843803,0.336,-0.006,0.0105
13.853573,0.372,0.0225,0.0345
13.863342,0.3285,-0.009,0.006
13.873112,0.378,0.0315,0.0375
13.882881,0.3375,-0.003,-0.006
13.892651,0.369,0.033,0.0435
13.90242,0.3405,-0.009,0.003
13.91219,0.3675,0.0225,0.0435
13.921959,0.3375,-0.012,0.0015
13.931728,0.363,0.0285,0.0465
13.941498,0.3495,0.0045,-0.003
13.951267,0.3615,0.03,0.0435
13.961037,0.348,-0.0075,-0.006
13.970806,0.354,0.024,0.045
13.980576,0.354,0.0015,-0.0045
13.990345,0.3555,0.021,0.042
14.000114,0.36,0.0045,-0.012
14.009884,0.357,0.0225,0.048
14.019653,0.363,0.006,-0.0075
14.029423,0.354,0.0195,0.0555
14.039192,0.3675,0.0075,-0.009
14.048962,0.342,0.0135,0.045
14.058731,0.36,0.012,-0.006
14.068501,0.3345,0.0165,0.0405
14.07827,0.372,0.009,-0.003
14.088039,0.3465,0.0195,0.051
14.097809,0.3645,0.0045,-0.003
14.107578,0.3315,0.006,0.0435
14.117348,0.375,0.015,-0.0045
14.127117,0.3405,0.006,0.0465
14.136887,0.381,0.0105,0.0045
14.146656,0.3255,0.0135,0.0375
14.156425,0.372,0.0105,0.0075
14.166195,0.3345,0.0075,0.0315
14.175964,0.3705,0.021,0.0135
14.185734,0.3315,0.0015,0.033
14.195503,0.3765,0.0165,0.012
14.205273,0.3315,-0.003,0.0285
14.215042,0.378,0.018,0.0165
14.224812,0.3285,0.0015,0.027
14.234581,0.3765,0.018,0.0225
14.24435,0.3315,-0.006,0.0165
14.25412,0.3705,0.027,0.0315
14.263889,0.333,-0.0045,0.015
14.273659,0.3705,0.021,0.03
14.283428,0.3345,0.0075,0.015
14.293198,0.366,0.0345,0.039
14.302967,0.3315,-0.006,0.0075
14.312737,0.375,0.03,0.036
14.322506,0.3255,0.0015,0.0015
14.332275,0.372,0.033,0.0375
14.342045,0.345,0.0,-0.0015
14.351814,0.3705,0.021,0.048
14.361584,0.3525,-0.0015,-0.0015
14.371353,0.3585,0.0225,0.0465
14.381123,0.3495,0.0015,-0.006
14.390892,0.3585,0.0255,0.0495
14.400661,0.351,0.0,-0.0045
14.410431,0.3615,0.018,0.054
14.4202,0.351,-0.0015,-0.003
14.42997,0.3525,0.0255,0.0585
14.439739,0.363,-0.003,-0.009
14.449509,0.3465,0.0135,0.045
14.459278,0.3615,0.006,-0.0105
14.469048,0.348,0.012,0.054
14.478817,0.3645,0.0075,-0.0105
14.488586,0.3495,0.0165,0.051
14.498356,0.3705,0.006,-0.012
14.508125,0.3405,0.015,0.0495
14.517895,0.369,0.012,-0.015
14.527664,0.3375,0.009,0.0405
14.537434,0.3675,0.003,-0.009
14.547203,0.3405,0.0135,0.042
14.556973,0.3705,0.012,-0.009
14.566742,0.3285,0.006,0.042
14.576511,0.3735,0.0105,0.0015
14.586281,0.3375,0.003,0.039
14.59605,0.372,0.024,-0.0015
14.60582,0.333,0.012,0.0345
14.615589,0.375,0.0225,0.0105
14.625359,0.333,0.0015,0.0285
14.635128,0.372,0.015,0.0135
14.644897,0.33,0.0,0.021
14.654667,0.3705,0.027,0.012
14.664436,0.33,0.0045,0.0195
14.674206,0.3825,0.024,0.018
14.683975,0.3315,-0.0045,0.0105
14.693745,0.3765,0.0255,0.027
14.703514,0.3345,-0.0045,0.006
14.713284,0.3765,0.024,0.03
14.723053,0.33,-0.006,0.012
14.732822,0.381,0.033,0.033
14.742592,0.342,-0.0075,0.0045
14.752361,0.3735,0.024,0.0405
14.762131,0.3375,-0.012,-0.0015
14.7719,0.3645,0.0315,0.042
14.78167,0.342,0.003,0.003
14.791439,0.369,0.0195,0.039
14.801209,0.3465,0.0,-0.009
14.810978,0.36,0.021,0.0495
14.820747,0.3405,-0.0015,0.0045
14.830515,0.351,0.027,0.0465
14.840284,0.3495,-0.0045,-0.0105
14.850052,0.351,0.0315,0.0525
14.859821,0.3525,0.0105,0.0015
14.86959,0.354,0.0255,0.042
14.879358,0.36,0.0045,-0.0045
14.889127,0.351,0.0165,0.048
14.898895,0.363,0.006,-0.009
14.908664,0.3525,0.006,0.0525
14.918433,0.369,0.0135,-0.0105
14.928201,0.3465,0.027,0.0495
14.93797,0.3645,0.003,-0.0015
14.947739,0.348,0.0075,0.0495
14.957507,0.3675,0.0105,-0.006
14.967276,0.336,0.0165,0.045
14.977044,0.3735,0.0135,0.003
14.986813,0.339,0.015,0.036
14.996582,0.363,0.012,0.0015
15.00635,0.333,-0.0015,0.0495
15.016119,0.3705,0.0135,0.0015
15.025887,0.3345,0.006,0.0345
15.035656,0.375,0.0165,0.009
15.045425,0.3345,0.006,0.036
15.055193,0.3765,0.021,0.0195
15.064962,0.3315,0.0,0.021
15.07473,0.375,0.0195,0.0105
15.084499,0.327,-0.0045,0.021
15.094268,0.3765,0.024,0.0225
15.104036,0.339,0.003,0.0195
15.113805,0.3855,0.027,0.0225
15.123574,0.336,-0.0045,0.0135
15.133342,0.3705,0.0225,0.0225
15.143111,0.3315,0.0015,0.0045
15.152879,0.369,0.0195,0.027
15.162648,0.33,0.0015,0.0075
15.172417,0.378,0.03,0.0345
15.182185,0.333,-0.003,-0.003
15.191954,0.375,0.021,0.0345
15.201722,0.339,-0.0075,0.003
15.211491,0.3645,0.024,0.042
15.22126,0.348,-0.003,-0.009
15.231028,0.3585,0.0345,0.042
15.240797,0.3495,0.0015,-0.0015
15.250566,0.3585,0.027,0.0465
15.260334,0.345,-0.003,-0.003
15.270103,0.354,0.021,0.0465
15.279871,0.3525,0.0015,-0.0105
15.28964,0.357,0.0225,0.0525
15.299409,0.357,0.003,-0.0045
15.309177,0.3465,0.0195,0.0495
15.318946,0.3555,-0.003,-0.0045
15.328714,0.348,0.021,0.0465
15.338483,0.3675,0.0075,-0.0075
15.348252,0.3465,0.018,0.0525
15.35802,0.366,0.003,-0.0015
15.367789,0.339,0.0105,0.06
15.377557,0.36,0.009,0.0
15.387326,0.3435,0.018,0.0495
15.397095,0.3735,0.009,-0.0075
15.406863,0.333,0.015,0.045
15.416632,0.372,0.0165,-0.0045
15.426401,0.333,0.0075,0.0405
15.436169,0.3735,0.012,0.0015
15.445938,0.33,0.0105,0.0375
15.455706,0.3675,0.0135,0.003
15.465475,0.33,0.0045,0.0285
15.475244,0.375,0.0135,0.003
15.485012,0.333,-0.0015,0.0285
15.494781,0.3705,0.0165,0.015
15.504549,0.333,-0.003,0.024
15.514318,0.378,0.0165,0.015
15.524087,0.327,0.0015,0.0165
15.533855,0.3795,0.027,0.0225
15.543624,0.3285,-0.0015,0.0135
15.553392,0.3795,0.027,0.024
15.563161,0.333,-0.006,0.0105
15.57293,0.375,0.027,0.024
15.582698,0.339,0.0,0.0105
15.592467,0.375,0.024,0.03
15.602236,0.327,-0.003,0.015
15.612004,0.3705,0.0225,0.0345
15.621773,0.3255,-0.0135,0.0
15.631541,0.375,0.024,0.039
15.64131,0.3405,0.0,-0.0045
15.651079,0.366,0.0345,0.0405
15.660847,0.345,-0.0015,-0.003
15.670616,0.3555,0.033,0.045
15.680384,0.3525,-0.0045,-0.0045
15.690153,0.345,0.0255,0.0435
15.699922,0.3555,0.0,-0.0045
15.70969,0.351,0.0225,0.051
15.719459,0.3495,0.0,-0.006
15.729228,0.351,0.0195,0.0495
15.738996,0.357,-0.006,-0.009
15.748765,0.351,0.03,0.048
15.758533,0.363,0.006,-0.006
15.768302,0.33,0.018,0.057
15.778071,0.363,0.0045,-0.012
15.787839,0.3495,0.012,0.0525
15.797611,0.3645,0.0015,-0.009
15.807383,0.345,0.0105,0.0495
15.817155,0.3705,0.0105,-0.012
15.826927,0.3375,0.024,0.0495
15.836699,0.366,0.009,-0.003
15.846471,0.3375,0.015,0.048
15.856244,0.3705,0.0075,-0.003
15.866016,0.336,0.009,0.039
15.875788,0.372,0.009,0.0
15.88556,0.3315,0.0075,0.045
15.895332,0.372,0.0195,0.0
15.905104,0.336,0.009,0.033
15.914876,0.3765,0.0195,0.0045
15.924648,0.3375,0.009,0.0405
15.93442,0.3765,0.0225,0.018
15.944192,0.3345,0.0105,0.033
15.953964,0.381,0.0195,0.015
15.963736,0.339,0.0075,0.024
15.973508,0.363,0.0135,0.021
15.98328,0.3315,0.0015,0.012
15.993052,0.3675,0.0225,0.0225
16.002824,0.339,-0.0075,0.015
16.012596,0.375,0.0285,0.0285
16.022368,0.336,-0.0015,0.009
16.03214,0.3765,0.021,0.033
16.041913,0.333,-0.009,0.006
16.051685,0.372,0.0165,0.0375
16.061457,0.3405,-0.003,0.0045
16.071229,0.3705,0.0285,0.036
16.081001,0.3495,0.0,0.0015
16.090773,0.36,0.03,0.039
16.100545,0.345,-0.006,-0.0015
16.110317,0.3495,0.021,0.048
16.120089,0.354,-0.0105,0.003
16.129861,0.3585,0.024,0.0495
16.139633,0.3525,-0.0075,-0.006
16.149405,0.3525,0.03,0.048
16.159177,0.3525,-0.006,-0.0105
16.168949,0.3465,0.0255,0.0525
16.178721,0.357,0.0015,-0.012
16.188493,0.3405,0.015,0.051
16.198265,0.366,0.003,-0.009
16.208037,0.345,0.018,0.051
16.217809,0.363,0.0045,-0.006
16.227582,0.339,0.015,0.0465
16.237354,0.3735,0.0045,-0.012
16.247126,0.339,0.0195,0.042
16.256898,0.3705,0.0045,-0.003
16.26667,0.3315,0.018,0.048
16.276442,0.3705,0.0045,-0.003
16.286214,0.339,0.012,0.0495
16.295986,0.372,0.0105,0.0
16.305758,0.3315,0.003,0.042
16.31553,0.378,0.009,0.003
16.325302,0.336,0.009,0.036
16.335074,0.369,0.0105,0.0105
16.344846,0.33,0.009,0.0285
16.354618,0.366,0.0255,0.009
16.36439,0.3375,0.0045,0.03
16.374162,0.3825,0.0195,0.009
16.383934,0.333,-0.009,0.027
16.393706,0.378,0.0255,0.018
16.403478,0.333,0.003,0.0135
16.41325,0.372,0.018,0.018
16.423023,0.333,0.0015,0.018
16.432795,0.372,0.027,0.021
16.442567,0.3345,-0.009,0.0135
16.452339,0.369,0.03,0.0165
16.462111,0.333,-0.003,0.006
16.471883,0.3765,0.027,0.039
16.481655,0.3375,-0.006,0.0
16.491427,0.381,0.0285,0.027
16.501199,0.3345,-0.0015,0.0
16.510971,0.3675,0.0345,0.0315
16.520743,0.3435,-0.006,0.0
16.530515,0.36,0.0345,0.0405
16.540287,0.3465,-0.006,-0.009
16.550059,0.354,0.0315,0.042
16.559831,0.3465,-0.003,-0.0015
16.569603,0.3615,0.027,0.042
16.579375,0.3525,-0.0015,-0.009
16.589147,0.354,0.021,0.0465
16.598919,0.3465,0.0015,-0.006
16.608692,0.351,0.024,0.0495
16.618464,0.369,0.006,-0.0075
16.628236,0.342,0.024,0.0465
16.638008,0.357,0.0,-0.012
16.64778,0.342,0.021,0.045
16.657552,0.3615,0.009,-0.006
16.667324,0.342,0.0195,0.054
16.677096,0.372,-0.0075,-0.0105
16.686868,0.336,0.0165,0.039
16.69664,0.3705,0.006,-0.0045
16.706412,0.3285,0.0165,0.045
16.716184,0.3615,0.0165,-0.003
16.725956,0.3405,0.0135,0.0435
16.735728,0.3735,0.0135,-0.0045
16.7455,0.336,0.012,0.03
16.755272,0.3675,0.0135,0.0075
16.765044,0.3345,0.006,0.0345
16.774814,0.3795,0.012,0.012
16.784584,0.3345,-0.0015,0.03
16.794354,0.3765,0.0195,0.0015
16.804124,0.3285,0.009,0.024
16.813894,0.366,0.024,0.012
16.823664,0.336,-0.0045,0.0225
16.833434,0.3735,0.021,0.018
16.843204,0.3345,0.015,0.0195
16.852973,0.375,0.03,0.027
16.862743,0.333,0.0,0.0195
16.872513,0.3705,0.027,0.0255
16.882283,0.327,-0.006,0.0135
16.892053,0.378,0.0285,0.033
16.901823,0.33,-0.006,0.0045
16.911593,0.3765,0.0285,0.033
16.921363,0.336,-0.0075,0.006
16.931133,0.3675,0.024,0.033
16.940902,0.333,-0.0045,-0.003
16.950672,0.3675,0.024,0.0435
16.960442,0.3435,-0.0015,0.0
16.970212,0.366,0.033,0.0405
16.979982,0.345,-0.0075,-0.0045
16.989752,0.3555,0.03,0.0405
16.999522,0.348,-0.006,-0.012
17.009292,0.3585,0.0225,0.0465
17.019062,0.351,-0.0045,-0.0135
17.028832,0.3555,0.0285,0.0495
17.038601,0.357,0.006,-0.0105
17.048371,0.351,0.0285,0.0435
17.058141,0.357,-0.006,-0.015
17.067911,0.345,0.021,0.048
17.077681,0.3555,0.0075,-0.015
17.087451,0.3465,0.024,0.048
17.097221,0.3615,-0.003,-0.009
17.106991,0.348,0.015,0.0435
17.116761,0.363,0.0045,-0.003
17.12653,0.3435,0.0075,0.051
17.1363,0.3645,0.009,-0.0075
17.14607,0.336,0.015,0.042
17.15584,0.363,0.0075,-0.0015
17.16561,0.3465,0.0135,0.0405
17.17538,0.3705,0.0165,-0.006
17.18515,0.3345,0.012,0.039
17.19492,0.372,0.0165,0.0
17.20469,0.33,0.0135,0.0285
17.21446,0.3735,0.0255,0.003
17.224229,0.33,-0.0015,0.0345
17.233999,0.369,0.03,0.0015
17.243769,0.339,0.0,0.0315
17.253539,0.369,0.015,0.0105
17.263309,0.333,-0.0075,0.0225
17.273079,0.372,0.0195,0.018
17.282849,0.3315,-0.0015,0.0195
17.292619,0.3735,0.0315,0.0255
17.302389,0.3315,0.0,0.021
17.312158,0.372,0.0285,0.027
17.321928,0.336,-0.006,0.012
17.331698,0.375,0.027,0.033
17.341468,0.3285,-0.009,0.015
17.351238,0.3765,0.0285,0.0405
17.361008,0.3315,-0.003,0.012
17.370778,0.369,0.0285,0.0345
17.380548,0.3435,-0.0015,0.0075
17.390318,0.3525,0.0345,0.036
17.400088,0.3435,-0.0015,-0.0075
17.409857,0.3615,0.03,0.0495
17.419627,0.3465,-0.0015,-0.0045
17.429397,0.363,0.0285,0.0375
17.439167,0.3465,0.003,0.0
17.448937,0.363,0.024,0.042
17.458707,0.3495,-0.0075,-0.003
17.468477,0.354,0.018,0.0495
17.478247,0.357,0.0045,-0.015
17.488017,0.3555,0.024,0.0495
17.497787,0.357,-0.009,-0.012
17.507556,0.351,0.018,0.0525
17.517326,0.3645,0.0045,-0.0135
17.527096,0.336,0.0165,0.0525
17.536866,0.363,0.0075,-0.006
17.546636,0.3495,0.0195,0.0465
17.556406,0.363,0.0045,-0.012
17.566176,0.342,0.012,0.042
17.575946,0.372,0.006,-0.009
17.585716,0.3315,0.009,0.0405
17.595485,0.3735,0.0075,-0.009
17.605255,0.339,0.0075,0.042
17.615025,0.372,0.009,-0.006
17.624795,0.339,0.0015,0.0375
17.634565,0.3705,0.015,0.0
17.644335,0.3345,0.003,0.033
17.654105,0.3795,0.015,0.0075
17.663875,0.3285,0.006,0.0315
17.673645,0.372,0.0135,0.012
17.683415,0.336,0.0015,0.03
17.693184,0.3795,0.0195,0.009
17.702954,0.3345,0.0,0.024
17.712724,0.375,0.0255,0.0195
17.722494,0.33,0.003,0.027
17.732264,0.369,0.03,0.03
17.742034,0.3285,0.003,0.015
17.751803,0.375,0.027,0.033
17.761571,0.3375,0.0045,0.0135
17.77134,0.3795,0.024,0.0285
17.781109,0.339,0.0,0.0075
17.790878,0.3735,0.024,0.033
17.800646,0.3345,-0.0015,0.006
17.810415,0.369,0.0225,0.033
17.820184,0.336,-0.0045,0.003
17.829953,0.366,0.0315,0.0285
17.839721,0.342,-0.009,-0.009
17.84949,0.3555,0.03,0.039
17.859259,0.3525,-0.006,-0.0015
17.869027,0.366,0.0255,0.048
17.878796,0.3555,-0.006,-0.0135
17.888565,0.3555,0.0255,0.042
17.898334,0.3525,-0.0045,0.003
17.908102,0.354,0.033,0.051
17.917871,0.357,-0.0045,-0.0075
17.92764,0.3495,0.0225,0.0495
17.937409,0.3585,0.0045,-0.0135
17.947177,0.3465,0.0225,0.045
17.956946,0.366,0.0045,-0.015
17.966715,0.3495,0.018,0.048
17.976484,0.3615,0.003,-0.0075
17.986252,0.339,0.0105,0.048
17.996021,0.357,0.0105,-0.0075
18.00579,0.336,0.015,0.0525
18.015559,0.369,0.009,-0.012
18.025327,0.336,0.009,0.045
18.035096,0.372,0.021,0.0
18.044865,0.339,0.0075,0.042
18.054634,0.3675,0.012,-0.0015
18.064402,0.33,0.0105,0.0375
18.074171,0.381,0.015,0.009
18.08394,0.3345,0.0045,0.033
18.093708,0.3735,0.0165,0.0015
18.103477,0.3315,0.0015,0.0315
18.113246,0.366,0.0195,0.012
18.123015,0.3255,0.0,0.0255
18.132783,0.366,0.0225,0.0165
18.142552,0.3285,0.0,0.024
18.152321,0.3765,0.0315,0.0225
18.16209,0.3255,-0.0075,0.0225
18.171858,0.3765,0.03,0.0195
18.181627,0.33,-0.006,0.0195
18.191396,0.3795,0.027,0.0255
18.201165,0.33,-0.012,0.0105
18.210933,0.378,0.024,0.033
18.220702,0.3315,0.0,-0.0045
18.230471,0.3765,0.027,0.039
18.24024,0.345,-0.0015,0.0045
18.250008,0.366,0.036,0.036
18.259777,0.3435,-0.012,0.0015
18.269546,0.3615,0.0345,0.0405
18.279314,0.348,-0.0045,-0.0015
18.289083,0.3615,0.0255,0.042
18.298852,0.348,-0.0105,-0.0105
18.308621,0.357,0.0255,0.0495
18.318389,0.3525,0.0,-0.0045
18.328158,0.354,0.0315,0.042
18.337927,0.345,0.0,-0.0075
18.347696,0.36,0.0255,0.0555
18.357464,0.363,0.0,-0.0135
18.367233,0.351,0.021,0.048
18.377002,0.3585,0.0,-0.0135
18.386771,0.348,0.018,0.0525
18.396539,0.3645,0.003,-0.006
18.406308,0.345,0.018,0.048
18.416077,0.366,0.009,-0.018
18.425846,0.3435,0.015,0.0495
18.435614,0.366,0.009,-0.009
18.445383,0.336,0.0165,0.045
18.455152,0.366,0.0105,-0.0075
18.46492,0.3405,0.0135,0.042
18.474689,0.378,0.021,0.0015
18.484458,0.336,0.0075,0.0375
18.494227,0.3765,0.0165,0.0
18.503995,0.333,0.012,0.0345
18.513764,0.3795,0.024,0.006
18.523533,0.333,0.003,0.03
18.533302,0.378,0.0225,0.0075
18.54307,0.3315,0.0075,0.036
18.552839,0.36,0.018,0.009
18.562608,0.33,-0.0075,0.027
18.572377,0.381,0.015,0.0135
18.582145,0.3375,0.0015,0.018
18.591914,0.381,0.027,0.021
18.601683,0.333,-0.0015,0.006
18.611452,0.3735,0.027,0.021
18.62122,0.3315,-0.003,0.0075
18.630989,0.3675,0.0315,0.0315
18.640758,0.3285,-0.0045,0.0075
18.650527,0.363,0.033,0.03
18.660295,0.3315,0.0045,-0.0015
18.670064,0.3645,0.0375,0.0345
18.679833,0.348,-0.0135,0.0
18.689601,0.366,0.021,0.0375
18.69937,0.339,-0.0075,0.012
18.709139,0.3615,0.0285,0.0465
18.718908,0.3525,-0.0045,-0.003
18.728678,0.357,0.0285,0.0405
18.738448,0.348,-0.006,-0.0105
18.748218,0.354,0.0165,0.0495
18.757988,0.345,0.0015,-0.0075
18.767758,0.363,0.0225,0.0495
18.777528,0.3555,0.006,-0.015
18.787298,0.3585,0.021,0.0495
18.797068,0.3585,0.003,-0.0105
18.806838,0.351,0.0255,0.0495
18.816608,0.3555,0.0045,-0.0105
18.826378,0.3435,0.0195,0.0495
18.836148,0.369,0.0,-0.012
18.845918,0.342,0.012,0.042
18.855688,0.3675,0.006,-0.006
18.865458,0.342,0.0165,0.054
18.875228,0.366,-0.003,-0.0105
18.884998,0.3315,0.015,0.0435
18.894768,0.363,0.015,-0.006
18.904539,0.3315,0.0165,0.0495
18.914309,0.378,0.012,-0.003
18.924079,0.3375,0.0165,0.0345
18.933849,0.3705,0.0165,0.0
18.943619,0.3345,0.009,0.0345
18.953389,0.378,0.018,-0.0045
18.963159,0.336,0.0045,0.033
18.972929,0.378,0.0255,0.0075
18.982699,0.339,0.006,0.0225
18.992469,0.3735,0.0225,0.018
19.002239,0.33,0.0045,0.024
19.012009,0.378,0.018,0.0075
19.021779,0.333,-0.0045,0.021
19.031549,0.3795,0.03,0.024
19.041319,0.336,0.003,0.0165
19.051089,0.381,0.0225,0.0255
19.060859,0.3255,-0.006,0.0075
19.070629,0.375,0.024,0.0315
19.080399,0.33,-0.0135,0.006
19.090169,0.369,0.024,0.027
19.099939,0.342,-0.006,-0.0015
19.109709,0.3675,0.0255,0.03
19.119479,0.3495,-0.006,0.0015
19.12925,0.3675,0.0315,0.033
19.13902,0.345,0.0,-0.009
19.14879,0.3675,0.0285,0.042
19.15856,0.3465,-0.0105,-0.0105
19.16833,0.3675,0.03,0.039
19.1781,0.354,-0.0015,-0.0105
19.18787,0.3555,0.0255,0.039
19.19764,0.348,-0.003,-0.009
19.20741,0.351,0.0255,0.045
19.21718,0.3555,0.0,-0.012
19.22695,0.3525,0.0255,0.045
19.23672,0.36,0.0015,-0.015
19.24649,0.3435,0.033,0.0585
19.25626,0.36,0.003,-0.0165
19.26603,0.3375,0.018,0.048
19.2758,0.366,0.0075,-0.003
19.28557,0.3375,0.018,0.0465
19.29534,0.369,0.006,-0.009
19.30511,0.3405,0.015,0.042
19.31488,0.3705,0.0075,-0.0075
19.32465,0.339,0.015,0.045
19.33442,0.3705,0.0075,-0.003
19.34419,0.3315,0.009,0.045
19.353961,0.372,0.012,0.0015
19.363731,0.3345,0.0135,0.0375
19.373501,0.3735,0.021,0.0045
19.383271,0.333,-0.0015,0.033
