Time,A_x [g],A_y [g],A_z [g]
13.754812,-0.046784,0.842112,0.46784
13.755548,0.0,0.842112,0.514624
13.756284,0.0,0.842112,0.46784
13.75702,0.0,0.888896,0.514624
13.757756,-0.046784,0.888896,0.46784
13.758492,0.0,0.888896,0.46784
13.759228,0.046784,0.888896,0.46784
13.759964,0.046784,0.888896,0.514624
13.7607,0.046784,0.888896,0.46784
13.761436,0.046784,0.888896,0.561408
13.762172,0.0,0.888896,0.561408
13.762908,0.0,0.888896,0.561408
13.763644,0.0,0.842112,0.514624
13.76438,0.0,0.842112,0.561408
13.765116,0.0,0.842112,0.46784
13.765852,0.0,0.888896,0.514624
13.766588,0.0,0.888896,0.514624
13.767324,0.0,0.888896,0.46784
13.76806,0.0,0.888896,0.421056
13.768796,0.046784,0.888896,0.46784
13.769532,0.0,0.842112,0.46784
13.770268,0.0,0.795328,0.46784
13.771004,0.0,0.842112,0.421056
13.77174,0.046784,0.795328,0.46784
13.772476,0.0,0.795328,0.46784
13.773212,0.0,0.795328,0.514624
13.773948,0.0,0.795328,0.514624
13.774684,0.0,0.795328,0.46784
13.77542,0.046784,0.795328,0.514624
13.776156,0.0,0.748544,0.46784
13.776892,0.046784,0.748544,0.514624
13.777628,0.0,0.748544,0.46784
13.778364,0.0,0.70176,0.46784
13.7791,0.0,0.654976,0.514624
13.779836,0.046784,0.70176,0.46784
13.780571,0.0,0.70176,0.514624
13.781307,0.0,0.70176,0.561408
13.782043,0.0,0.70176,0.514624
13.782779,0.046784,0.70176,0.46784
13.783515,0.046784,0.70176,0.46784
13.784251,0.0,0.748544,0.46784
13.784987,0.046784,0.748544,0.514624
13.785723,0.0,0.748544,0.46784
13.786459,-0.046784,0.748544,0.46784
13.787195,-0.046784,0.748544,0.46784
13.787931,0.046784,0.795328,0.514624
13.788667,0.046784,0.795328,0.46784
13.789403,0.0,0.795328,0.514624
13.790139,-0.046784,0.795328,0.514624
13.790875,-0.046784,0.795328,0.46784
13.791611,0.0,0.842112,0.46784
13.792347,0.0,0.842112,0.514624
13.793083,0.046784,0.842112,0.514624
13.793819,0.0,0.842112,0.514624
13.794555,0.046784,0.842112,0.514624
13.795291,0.0,0.842112,0.561408
13.796027,0.0,0.888896,0.514624
13.796763,0.0,0.888896,0.514624
13.797499,-0.046784,0.93568,0.514624
13.798235,0.0,0.93568,0.561408
13.798971,0.0,0.888896,0.561408
13.799707,0.0,0.888896,0.561408
13.800443,0.0,0.888896,0.514624
13.801179,0.0,0.93568,0.46784
13.801915,0.0,0.93568,0.46784
13.802651,0.0,0.93568,0.46784
13.803387,0.0,0.888896,0.46784
13.804123,0.0,0.888896,0.514624
13.804859,0.0,0.888896,0.514624
13.805595,0.0,0.842112,0.46784
13.806331,0.0,0.842112,0.514624
13.807067,-0.046784,0.842112,0.514624
13.807803,-0.046784,0.888896,0.46784
13.808539,-0.046784,0.842112,0.46784
13.809275,-0.046784,0.842112,0.514624
13.810011,0.0,0.888896,0.514624
13.810747,0.0,0.842112,0.514624
13.811483,0.046784,0.842112,0.46784
13.812219,0.046784,0.842112,0.514624
13.812955,0.046784,0.795328,0.514624
13.813691,0.0,0.795328,0.514624
13.814427,0.0,0.842112,0.514624
13.815163,0.0,0.795328,0.421056
13.815899,0.0,0.795328,0.46784
13.816635,0.0,0.795328,0.46784
13.817371,-0.046784,0.795328,0.46784
13.818107,-0.046784,0.795328,0.514624
13.818843,0.0,0.748544,0.514624
13.819579,0.046784,0.70176,0.514624
13.820315,0.046784,0.70176,0.46784
13.821051,0.0,0.70176,0.514624
13.821787,0.0,0.70176,0.46784
13.822523,0.0,0.748544,0.46784
13.823259,0.046784,0.748544,0.46784
13.823995,0.0,0.748544,0.514624
13.824731,0.046784,0.748544,0.514624
13.825467,0.046784,0.748544,0.514624
13.826203,0.046784,0.748544,0.514624
13.826939,0.0,0.795328,0.514624
13.827675,0.0,0.795328,0.514624
13.828411,0.046784,0.748544,0.514624
13.829147,0.0,0.795328,0.46784
13.829883,0.0,0.795328,0.514624
13.830619,0.0,0.795328,0.514624
13.831355,0.046784,0.795328,0.514624
13.832091,0.046784,0.842112,0.46784
13.832827,0.046784,0.795328,0.46784
13.833563,0.0,0.842112,0.514624
13.834299,0.0,0.842112,0.46784
13.835035,0.0,0.842112,0.514624
13.835771,0.0,0.842112,0.561408
13.836507,0.0,0.888896,0.514624
13.837243,0.0,0.888896,0.514624
13.837979,0.0,0.93568,0.514624
13.838715,0.0,0.93568,0.514624
13.839451,0.0,0.888896,0.514624
13.840187,0.0,0.888896,0.514624
13.840923,0.0,0.888896,0.46784
13.841659,0.046784,0.888896,0.514624
13.842395,0.0,0.888896,0.421056
13.843131,-0.046784,0.93568,0.514624
13.843867,0.0,0.93568,0.46784
13.844603,0.0,0.93568,0.46784
13.845339,0.0,0.888896,0.514624
13.846075,0.0,0.888896,0.46784
13.846811,0.046784,0.888896,0.46784
13.847547,0.046784,0.888896,0.46784
13.848283,0.0,0.888896,0.46784
13.849019,0.046784,0.888896,0.514624
13.849755,0.0,0.842112,0.514624
13.850491,0.0,0.795328,0.514624
13.851227,0.0,0.795328,0.514624
13.851963,-0.046784,0.795328,0.514624
13.852699,0.0,0.748544,0.514624
